epoch;evaluation_0;error_0;evaluation_1;error_1;evaluation_2;error_2
0;11;0;10,67;0;9,52;0
1;10,51;2,867632368;10,67;5,78379051;10,02;5,532116964
2;11;2,99144374;10,51;6,059928376;9,36;4,657961915
3;11,49;1,935612233;10,51;4,759701126;9,85;4,268575258
4;11,99;2,126844569;10,84;5,15110491;9,85;3,584049298
5;10,84;1,924162375;11;5,131475059;9,52;4,092060859
6;11,82;1,451832528;11,17;4,04048956;9,03;3,154451142
7;10,67;1,500482078;11,17;3,985128682;7,22;3,585878667
8;10,84;1,382807973;11,17;3,481779178;7,06;2,970377336
9;12,64;1,411787539;11,17;2,889444865;7,06;3,258748832
10;12,32;1,451926797;11,17;2,714149191;7,39;2,545107294
11;11,99;1,229944589;11,17;2,858504333;7,39;2,437770772
12;10,84;1,234242685;11,17;2,219162784;7,55;2,6624062
13;12,48;1,193751996;11,17;2,286933228;7,72;2,795891083
14;10,51;1,452542237;11,17;2,413189505;7,72;2,245189178
15;12,64;1,028636099;11,17;2,31226139;8,54;2,618410544
16;13,14;1,169138756;11,17;1,952425656;9,2;2,176363356
17;14,29;1,033188134;11,17;2,263081642;10,67;2,317397953
18;14,45;1,076240713;11,17;2,229103666;14,45;1,802168193
19;14,78;1,249763286;11,17;1,654665472;17,24;1,740115583
20;14,78;1,330743096;11,17;2,043958224;18,23;1,275260275
21;16,09;1,121794594;11,17;2,351751303;18,39;1,166395951
22;17,57;1,035489814;11,17;2,246580785;17,57;1,704466736
23;18,06;1,124394307;11,17;2,144649546;17,08;1,679890672
24;17,57;1,148679357;11,17;2,02426076;17,9;1,346898786
25;17,41;0,997675698;11,17;2,392587517;18,06;1,35783718
26;18,06;1,111152198;11,17;1,862454074;18,88;1,528414515
27;17,9;1,069849326;11,17;2,027558192;20,03;1,026713013
28;17,24;1,331590713;11,17;1,888487335;21,18;1,386674368
29;17,24;1,123371744;11,17;2,186607026;22,82;1,237131553
30;17,57;0,959348279;11,17;1,98860755;22,99;1,273382471
31;17,57;1,114281256;11,17;1,818536399;23,15;1,178282134
32;17,73;1,033516616;11,17;1,941127925;23,97;1,292547168
33;17,9;1,183355489;11,17;2,00493944;24,47;1,09335797
34;18,23;1,123725355;11,17;1,701012201;25,62;1,160453611
35;18,72;1,125604995;11,17;2,104422325;25,12;1,112818251
36;18,23;1,064224832;11,17;2,034786481;27,42;1,028172928
37;18,06;1,270647672;11,17;1,912479589;27,59;1,162501223
38;18,72;0,99948672;11,17;1,70304445;28,9;1,194564862
39;19,05;1,195085619;11,17;1,77250994;28,9;1,269541654
40;19,05;1,103454307;11,17;1,724987695;29,89;1,309100443
41;19,7;1,018448488;11,17;1,649372771;30,05;1,103003566
42;21,02;0,962884247;11,17;2,036234572;31,03;1,190214816
43;21,51;1,121673648;11,17;2,339357314;31,03;1,000409532
44;21,18;1,187853303;11,17;1,487041388;32,02;1,148765094
45;21,67;0,945873097;11,17;1,817678275;31,69;0,903223009
46;21,51;1,022740756;11,17;2,151819563;32,51;1,189939601
47;21,02;1,029187384;11,17;1,976003759;32,18;1,237951691
48;21,84;1,03911213;11,17;2,127750679;32,02;1,187405435
49;21,02;1,130021225;11,17;2,037562606;32,02;1,016561615
50;21,84;1,119002511;11,17;2,116363551;32,84;1,256927584
51;20,69;1,074536297;11,17;2,168860901;32,84;1,089882571
52;20,85;0,94103796;11,17;1,980964494;33;0,99596941
53;21,18;1,083828045;11,17;2,180110159;33;1,270293409
54;21,02;1,038128908;11,17;2,131469903;33,33;0,800562176
55;20,36;0,992562606;11,17;1,845789807;34,32;1,135515748
56;21,18;1,088132885;11,17;1,876381593;34,48;0,981308745
57;21,84;1,22204411;11,17;2,139550792;34,32;1,080125296
58;21,67;0,997515631;11,33;1,843234999;35,14;1,333870581
59;21,51;0,985683618;11,17;2,156867267;35,3;1,084006931
60;22,99;0,995676772;11,17;1,499080211;34,65;1,018824856
61;22,5;1,027367713;11,17;1,990546453;35,47;1,008831105
62;22,99;1,080041076;11,17;2,230729523;35,3;1,16173862
63;23,81;0,905038753;11,17;2,093680366;34,98;1,208527728
64;24,63;0,932565446;11,17;1,564907107;35,14;0,950727835
65;24,79;1,105904132;11,17;1,636336196;36,78;0,984807886
66;25,12;1,085824756;11,17;1,856262713;36,45;1,176036991
67;25,29;0,916621393;11,17;1,590933927;36,45;1,029231077
68;24,14;1,028167468;11,17;2,038849237;36,62;0,954527893
69;25,45;1,040081191;11,17;1,952263182;36,62;0,932143399
70;23,65;1,099700472;11,17;1,851514101;37,11;1,016543915
71;24,14;1,257887534;11,17;1,988938671;37,44;1,051652656
72;24,14;1,133542127;11,33;1,861820826;37,93;0,894259007
73;24,47;0,948393957;11,49;1,71240403;38,59;1,119100617
74;25,78;1,116191405;11,33;1,993397982;38,75;1,00198623
75;27,09;1,064305484;11,33;1,810721045;38,26;0,847697648
76;26,77;1,197923559;11,66;2,039587685;38,42;1,021208347
77;26,77;0,818033068;11,82;2,085914189;39,08;0,773980042
78;27,09;1,161408928;11,66;1,695787142;38,92;0,85300572
79;27,59;0,987419217;11,82;2,028244284;38,92;0,859501982
80;27,75;0,980540432;11,82;1,59257141;39,41;0,97005635
81;27,42;0,90209373;11,99;1,739975344;39,74;0,938615426
