sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|10,51|0|8,21|0|7,06|0
1|14,94|1,6741384933043|9,2|1,63140500559666|10,51|1,73034446212937
2|15,76|1,85259006391586|10,51|1,65223058813952|13,46|1,52531936819601
3|19,54|1,65487749239395|12,32|1,62719330574196|15,11|1,60515144982404
4|21,18|1,56187653761059|14,12|1,69452731369951|17,41|1,8475774653583
5|21,02|1,6280245797773|18,06|1,70357753065515|18,56|1,72261820632598
6|20,69|1,72307880345106|23,48|1,73228897546662|18,39|1,79888657988349
7|27,09|1,8279755729239|25,94|1,52418047689655|21,84|1,79119652090797
8|23,32|1,89168141695349|28,74|1,86356533177009|26,77|1,64407824363493
9|22,66|1,77693340310638|30,71|1,71110240479277|26,27|1,82619597954497
10|21,67|1,73587665346026|31,36|1,60898523236749|24,47|1,79281101083609
11|26,44|1,72525879485259|34,81|1,80380310624727|26,27|1,80638452942745
12|33,83|1,73256132688072|40,89|1,69616197788815|26,44|1,68774927621047
13|33,17|1,7368510531678|40,39|1,74847621292005|25,78|1,80405173612726
14|32,35|1,77297907665988|40,72|1,65046951723525|29,39|1,71619426286901
15|37,27|1,78781459235653|41,54|1,77398914403931|32,68|1,65451491452855
16|42,04|1,73500714451056|41,05|1,60376546342978|31,86|1,68505690166946
17|41,87|1,85718445613784|40,89|1,55321310658008|35,96|1,7456444418785
18|41,54|1,67085295788141|43,84|1,86077867707829|39,74|1,75711997004111
19|41,22|1,73902279284921|43,84|1,62145635742849|40,56|1,69887295501797
20|41,87|1,68200280032069|43,35|1,75919283264512|42,2|1,7557434506557
21|41,54|1,80082067362928|46,8|1,78548880186837|43,68|1,82978478259748
22|44,83|1,63030844452103|47,45|1,60397778799156|42,36|1,69100949017343
23|48,28|1,69691700216025|48,6|1,71549100910442|46,8|1,69430042182994
24|48,93|1,68699019521095|52,22|1,66896478219702|49,1|1,76514565372805
25|51,4|1,57741436440441|50,41|1,55219208971321|49,43|1,70989262373056
26|48,77|1,63882896869686|52,87|1,6172950439484|48,93|1,73586611094365
27|54,84|1,64392229570302|52,71|1,53519563167333|50,41|1,67583364872755
28|56,49|1,48861555243572|54,84|1,64138272672784|50,25|1,69307143919584
29|55,5|1,67403718772928|55,5|1,69177105866165|54,68|1,66006147652349
30|56,32|1,64425487744252|54,02|1,64477046723347|56,65|1,6859750878227
31|54,19|1,4628964889289|51,89|1,4828306690371|51,89|1,66546079347193
32|57,64|1,57040238288246|50,25|1,7117072783243|54,84|1,76697767263735
33|56,65|1,63558681852716|51,56|1,62827106964247|54,19|1,65501497059928
34|60,1|1,53884399445421|55,67|1,76096369826698|58,46|1,75236569139859
35|59,77|1,50573960410197|52,05|1,60612100302342|59,61|1,74211095964424
36|63,88|1,67103747301142|52,05|1,61117946809915|57,64|1,58632006640699
37|61,58|1,49874054021412|54,02|1,63693333156088|59,61|1,60446277758036
