epoch;evaluation_0;error_0;evaluation_1;error_1;evaluation_2;error_2
0;9,2;0;15,11;0;11,82;0
1;10,84;2,241344618;19,38;2,176481135;15,93;2,175086865
2;14,94;1,829359177;19,7;2,113464678;16,42;2,018153461
3;18,39;2,207676067;20,36;1,699035531;22,17;1,829008556
4;19,05;1,967796231;23,32;1,81811095;21,84;1,900126614
5;19,87;1,98668649;24,3;1,737637484;22,17;2,06645956
6;23,15;2,000907302;26,44;1,86367077;23,81;1,851064141
7;24,63;2,05189868;27,91;1,707947884;24,3;2,099710729
8;26,77;2,013018483;30,21;1,680509454;26,77;1,944079989
9;28,08;1,942270077;28,57;1,908725906;28,57;1,95172896
10;31,69;1,882551125;27,26;1,997679322;32,02;2,013407241
11;31,69;1,937355745;34,32;1,971013726;32,02;1,928830231
12;37,27;1,837944695;40,39;1,810379822;31,86;1,823552309
13;35,63;1,85070438;38,59;1,963951662;36,95;1,885093412
14;37,27;1,638727694;41,22;1,71294566;38,42;1,860939176
15;40,56;1,81999551;41,71;1,899153413;42,69;1,687691787
16;40,89;1,833219955;43,68;1,93233284;41,87;1,711200904
17;37,93;1,848800646;37,77;1,666599803;42,04;1,904687928
18;41,71;1,841340706;44,17;1,871970196;46,63;1,966749459
19;48,44;1,837524146;47,29;1,789604512;44,66;1,65667621
20;46,14;1,93000995;50,41;1,87089893;44,99;1,75326475
21;50,25;1,829981232;48,44;1,693044431;47,45;1,721243233
22;51,4;1,883315906;47,13;1,78732468;52,05;1,759966701
23;52,55;1,840484514;49,92;1,786796232;51,23;1,763505874
24;55,01;1,723272247;50,08;1,687499572;47,62;1,650298143
25;58,13;1,935625012;50,57;1,599463513;54,52;1,761420139
26;56,65;1,665866683;52,87;1,670645683;51,56;1,918818041
27;56,16;1,687996168;52,71;1,81211859;55,83;1,754761894
28;59,77;1,7679297;52,38;1,63933479;56,81;1,792267083
29;58,62;1,626066012;56,81;1,75849033;58,78;1,82578524
30;59,77;1,731091652;57,8;1,543129802;60,59;1,571767604
31;59,77;1,694413125;56,32;1,559433091;61,74;1,561508996
32;60,1;1,835851527;58,46;1,621283516;59,61;1,788180418
33;59,93;1,763483933;62,56;1,74442918;59,44;1,719282996
34;62,07;1,70645352;63,71;1,686565599;61,25;1,794336995
35;62,89;1,811366473;65,52;1,663991592;59,44;1,698261536
36;58,62;1,62753333;64,7;1,623944549;57,8;1,627158429
37;67,82;1,838575432;62,07;1,604157933;58,29;1,512684001
38;68,14;1,614113219;61,25;1,755802904;60,59;1,719228447
39;68,14;1,713321414;65,02;1,649436999;62,07;1,500037793
40;61,58;1,875754571;66,67;1,667289943;66,01;1,805017982
41;69,79;1,689355259;68,8;1,78970601;64,53;1,651791578
42;67,98;1,668911982;68,31;1,660104617;65,68;1,715589203
43;70,44;1,662362238;71,26;1,661061078;68,47;1,780458813
44;70,44;1,64918048;67,65;1,584452595;69,62;1,667771972
45;66,83;1,594674358;68,31;1,641750036;66,34;1,571528177
46;69,79;1,631967614;68,31;1,650875677;69,13;1,676565783
47;68,14;1,636940356;68,97;1,860257267;67,49;1,631820033
48;69,13;1,714093881;73,56;1,602701912;67,65;1,585313543
49;69,29;1,586535059;71,92;1,471220007;69,62;1,634401006
50;69,95;1,761797907;71,76;1,640536772;66,34;1,610313263
51;68,97;1,805384043;72,41;1,575543515;69,62;1,671630124
52;71,92;1,684131337;71,26;1,668353571;69,13;1,714363668
53;67,32;1,44878037;72,91;1,701841865;67,65;1,765197221
54;76,19;1,674500121;73,4;1,630846262;68,8;1,55451697
55;74,22;1,623907343;71,92;1,509709006;67,82;1,483912275
56;72,25;1,505385286;73,23;1,67687864;72,41;1,945144155
57;74,38;1,640213464;72,41;1,705396082;71,26;1,554564941
58;73,4;1,72743335;75,04;1,681913119;73,89;1,569166588
59;74,22;1,733810035;73,73;1,59539771;72,25;1,486420638
60;70,61;1,562023153;74,88;1,664422703;69,62;1,66785172
61;75,86;1,673668536;76,35;1,617807447;71,26;1,623258175
62;76,68;1,69217651;75,37;1,606014056;70,77;1,53647994
63;69,62;1,527158397;72,25;1,59692496;70,94;1,723661621
64;71,76;1,55816486;71,92;1,514204273;70,61;1,667904611
65;71,76;1,680413905;74,55;1,576084844;72,41;1,652539284
66;76,35;1,580672707;75,53;1,598819002;71,26;1,73307074
67;78,16;1,76465557;73,07;1,43192791;75,53;1,690393936
68;75,21;1,476261653;73,4;1,459016205;72,91;1,719070929
69;75,21;1,564683707;72,91;1,433253912;73,56;1,78577771
70;76,19;1,450156196;74,55;1,688177695;74,88;1,478431115
71;75,21;1,663252179;72,74;1,498885837;73,07;1,476089727
72;76,35;1,526519424;72,09;1,47247324;73,4;1,714810392
73;74,55;1,531152434;71,59;1,43810212;74,06;1,737968878
74;74,55;1,57388307;73,56;1,530664111;70,11;1,541969916
75;77,67;1,686165037;74,55;1,622151876;74,88;1,717222132
76;77,18;1,753478733;74,71;1,353740071;76,35;1,412148846
77;79,47;1,79519342;75,86;1,422834092;73,07;1,590552616
78;79,8;1,606874442;73,56;1,58166886;74,55;1,583853234
79;76,85;1,442935543;73,23;1,594582034;74,06;1,413322311
80;76,85;1,563206446;73,73;1,530700913;75,7;1,658581002
81;74,71;1,535604934;72,91;1,653678571;77,18;1,714942657
82;75,86;1,66102512;72,25;1,580597409;75,53;1,449508767
83;78;1,662553961;73,23;1,65017866;77,5;1,551038572
84;77,34;1,632222733;77,18;1,69930053;76,19;1,634538582
85;77,34;1,569936175;78;1,790144066;76,03;1,568898603
86;76,35;1,623992387;77,67;1,687310455;78,49;1,476446005
87;78,82;1,579275433;75,7;1,483056592;77,34;1,39670274
88;79,15;1,621535233;76,52;1,611502861;75,21;1,463138508
89;80,46;1,626210201;78,16;1,679239799;74,88;1,430891926
90;80,79;1,715843141;78,82;1,736812548;77,01;1,668756699
91;80,3;1,810666134;78,49;1,634866761;78;1,541721382
92;76,85;1,553252716;75,53;1,475732852;77,5;1,654822771
93;76,85;1,563727175;76,68;1,656002893;81,61;1,61171319
94;80,62;1,480599115;79,64;1,743978236;80,62;1,724277787
95;80,46;1,557480556;78,82;1,783009863;80,3;1,546149723
96;77,18;1,627345348;76,52;1,642766398;76,52;1,52237285
97;75,37;1,57964702;77,01;1,532790632;77,5;1,750322744
98;77,67;1,525081111;78;1,503008491;80,13;1,773233614
99;80,13;1,614977661;79,64;1,624371315;81,94;1,653737794
100;79,15;1,392032734;76,68;1,471630715;81,44;1,506215664
101;80,62;1,68206906;77,83;1,609958628;81,61;1,557753271
102;79,8;1,53339523;78,98;1,608826659;80,79;1,464807052
103;80,3;1,45179923;78;1,539282214;80,95;1,510606331
104;79,8;1,615396314;78;1,605589847;77,67;1,52056616
