sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|8,21|0|8,37|0|9,85|0
1|14,45|3,48818584654071|9,36|3,42843682198629|12,15|2,79136830244177
2|15,76|3,20146158640865|11,33|2,78760744023997|9,85|3,17030442244319
3|15,76|2,71565470698748|10,18|2,8007097408201|11,33|2,85250825313701
4|19,87|3,11526071255133|16,09|3,0400427577707|15,93|2,65783452383792
5|20,53|2,92028119527848|15,44|3,06223249825062|10,84|2,7739224031294
6|23,65|2,56238668354908|18,39|2,68818174025088|15,93|2,60820659872281
7|25,29|2,91126845023058|22,33|2,66768011494512|20,2|2,55779573628856
8|23,48|2,9722074860018|18,06|2,8192455884182|23,65|2,61904732758926
9|25,45|2,70037869089515|24,63|2,64436158354286|25,45|2,6545486492204
10|30,71|2,77067872839455|31,2|2,57671576279473|21,18|2,59035166355414
11|31,86|3,07170546533352|33,5|2,68764819158794|27,42|2,21750123965994
12|35,14|2,51303283646222|33,66|2,28546508972473|29,89|2,41284257636784
13|35,8|2,6765356542225|35,3|2,22470941604019|29,39|2,344460008355
14|34,65|2,66653337402475|36,29|2,34818237414001|33,66|2,49788435648212
15|39,24|2,35415787172663|36,95|2,32985688118683|34,32|2,50150154217042
16|33,66|2,34309375571586|41,05|2,39842013126695|33,99|2,71298111551386
17|38,75|2,63314257636755|39,57|2,08153220898763|38,92|2,33841123509881
18|37,44|2,56020348677827|44,17|2,36709337903501|39,41|2,17296284890164
19|42,53|2,25183009598329|47,78|2,11460155110678|42,69|2,57272063202513
20|39,9|2,37128999609157|44,99|2,14695737223161|44,01|2,30722316137266
21|45,16|2,31011805128753|48,77|2,34610771792827|43,84|2,45563895154377
22|50,08|2,37980884771199|48,93|2,32742857668194|47,45|2,21815048807823
23|48,44|2,24995977134957|51,72|2,42270116394482|48,44|2,20340671819751
24|53,04|2,29654135163502|51,56|2,06539249171001|49,43|2,18990336195098
25|54,52|2,27543901480009|50,57|2,37444788121709|52,71|2,22775570006798
26|54,52|2,01931320388335|55,83|2,10654522344884|49,75|1,95640122477754
27|54,52|1,99895138354697|51,23|2,00666901097484|52,22|1,80456073857568
28|56,16|2,1701347959869|53,04|2,04445709069664|53,37|2,09896533140262
29|56,81|2,20965763222504|53,69|1,83128501063996|51,89|1,89202633821474
30|55,99|2,02396900127295|56,16|2,16075425519544|48,28|2,10598038170185
31|56,65|2,26039814219625|56,81|2,10396649533121|55,99|2,16504672269627
32|58,46|1,91374824669909|55,5|2,24747053424116|52,22|2,09641785746735
33|56,49|2,1027670956024|57,31|2,0205133266318|56,49|1,8801546263216
34|62,07|2,24503987971975|51,23|2,34975104492217|55,99|1,93413784797545
35|61,74|1,91902221409945|62,07|2,22205072321|56,49|1,98384657703389
36|62,89|2,12167684315084|63,71|2,06765359705958|57,8|1,94049391648482
37|60,59|2,05479712796424|64,04|2,14908979267007|56,81|1,70312004794866
38|64,7|2,02738835559017|62,73|2,0661347863992|61,74|1,70587304268619
39|63,55|2,04923992389994|63,71|2,10604056417347|50,74|2,00233389875766
40|64,53|2,04222073527482|64,53|1,96490888948286|59,44|1,9356755377938
41|64,86|2,08755218092968|66,01|2,03202611662875|63,71|2,11895658476165
42|66,5|2,13503268082094|64,53|1,98358525954963|60,43|2,2448663099725
43|64,7|2,00218364764935|67|1,77544988461906|56,49|2,07099855383268
44|65,19|1,82328799121306|67,98|1,80485129768835|69,79|2,13983162974701
45|66,17|2,04428242873319|67|2,0889412262848|67,16|1,99841036966464
46|69,29|1,84839621984285|67,32|2,08120398176126|60,92|2,01296218061946
47|70,11|2,06674182985527|66,34|1,495157039512|65,52|1,85989674966297
48|69,95|1,72176107240401|66,34|1,78639713779712|68,47|1,9202108548172
49|68,97|1,95579428201527|67,98|1,85955645119847|68,31|1,78734942950304
50|69,79|2,04646997773382|68,14|2,04291172267121|65,02|1,96452369409954
51|69,29|1,86085879067964|70,44|1,74879060051354|67,98|1,91231627144435
52|71,43|1,56569244926134|69,79|1,72129384191282|70,61|2,04640630634637
53|70,94|1,89833464490988|67|1,9341802332487|67,65|2,29888060836722
54|66,34|2,27381528522195|68,31|1,80902019851888|69,29|1,60005328612102
55|66,5|1,87966608351027|71,92|1,7057331508208|65,68|1,81763975874834
56|69,46|1,64216593660238|67,32|2,19876038125045|69,29|1,76653525246499
57|70,61|2,15096541089502|70,94|1,82542528898328|69,79|2,05963728844611
58|69,79|1,85474584919711|70,44|1,83452485479406|73,89|1,75804075760605
59|71,1|2,02725685213332|72,25|1,7306635325487|73,07|1,72674883645307
60|70,94|1,87759037857452|70,11|1,86463262182149|74,55|1,95267948486645
61|72,74|1,65928460430321|71,26|1,96821082306724|73,07|1,75499367987944
62|70,44|1,6971780644841|70,61|1,76530262200293|68,14|1,98407017182328
63|68,8|1,72844450845442|66,83|2,14697450740212|74,88|2,13315179288567
64|69,95|1,71464879633382|73,23|1,95384171342116|63,88|1,86373367633398
65|75,04|1,91476854846326|74,55|1,79203792873604|69,95|1,82706024588326
66|73,89|1,76093830669622|67,98|1,82479971139327|77,18|1,75120139016027
67|74,88|2,16850232999828|75,04|1,77599535628955|77,18|2,05821614413246
68|73,89|1,99885875432495|74,88|2,05190176475963|72,25|1,92998820849044
69|72,41|1,80465239293469|72,74|1,86311071198815|74,06|1,8548831806778
70|71,76|2,01143814974096|73,07|1,80751624632718|71,1|1,5707771809648
71|71,59|1,85937043725406|77,5|2,02818263472405|73,07|2,04469177181061
72|76,19|2,07359012231064|73,23|1,79972856771642|75,53|1,9681757367987
73|74,88|1,81624327186473|77,18|1,7120887674239|71,1|1,77386275500912
74|74,22|1,81715792996209|76,35|2,03118569538443|76,68|1,97969618012544
75|75,04|1,84792750698357|77,18|1,84263308304303|74,71|1,57557744133545
76|76,35|1,65870340602565|79,31|1,7117562796268|73,4|1,63261637958109
77|74,38|1,75185583448375|77,83|1,4644175117505|68,97|1,501872592748
78|74,71|1,63309169252485|77,01|1,8470114017849|76,19|1,81337798088493
79|74,55|1,74943461333103|78,16|1,79005843253832|77,01|1,90219625318681
