epoch;evaluation_0;error_0;evaluation_1;error_1;evaluation_2;error_2
0;15,44;0;20,85;0;8,05;0
1;16,75;3,749602234;17,73;3,648447816;8,54;4,813935627
2;16,91;3,685126926;21,67;3,508855472;9,03;4,133114882
3;15,93;3,374382808;21,67;3,309396872;10,67;3,979635018
4;18,23;3,765268999;22,66;3,116565127;10,67;4,093047514
5;21,02;3,446498783;25,94;3,231316276;10,18;3,490892416
6;24,63;3,543820225;24,79;3,740215454;11,99;3,673763341
7;25,78;3,47739275;27,09;3,229650315;15,76;3,451234599
8;25,94;3,180133652;22,66;3,676162392;18,23;3,39792808
9;27,26;3,286381451;25,94;3,292069091;19,21;3,73250764
10;26,11;3,176148202;27,42;3,247572073;19,05;3,082041117
11;32,51;3,250230474;27,59;3,151996888;21,18;3,54879424
12;31,86;2,980206563;31,53;3,082249986;22,99;2,815741842
13;30,71;2,608652504;30,54;2,833692573;24,63;2,733050819
14;35,96;2,917697325;32,02;3,055242464;29,23;3,109851962
15;37,11;2,797833845;33,17;2,608826347;31,86;3,592821248
16;35,96;2,740677882;35,47;2,512054147;33,66;3,035475334
17;37,27;2,652222869;37,27;2,54984834;37,77;2,523505132
18;39,57;2,940396406;36,45;2,831064523;42,36;2,601778387
19;40,56;2,496662967;40,39;3,034091211;37,77;2,405762407
20;42,69;2,535535949;35,63;3,023134216;41,22;2,831343749
21;36,62;2,461161379;47,13;2,960281727;39,57;3,124141545
22;42,53;2,59192658;42,53;2,757288801;44,17;2,82533044
23;39,74;3,361897432;44,33;2,579293629;42,53;2,317105139
24;46,47;2,505269958;46,31;2,54030978;46,14;2,460064009
25;47,78;2,440690117;49,75;2,204179713;46,14;2,615363669
26;49,43;2,415367674;44,01;2,423791744;45,65;2,713361782
27;44,99;2,663210429;47,62;2,957448665;44,33;2,417879347
28;51,4;2,670763672;42,53;2,507018018;46,96;2,707542835
29;49,1;2,325714032;50,08;2,847571452;52,71;2,773328164
30;49,1;2,491466659;53,69;2,766037912;54,52;2,302286009
31;47,62;2,613916272;46,47;2,2256111;51,89;2,36930416
32;54,52;2,449124362;51,23;2,475781242;55,17;2,123537824
33;54,52;2,834409084;53,69;2,127984283;56,16;2,506454395
34;51,89;2,445220848;50,41;2,127978091;56,32;2,522322748
35;53,04;2,120062381;52,55;2,45270341;58,95;2,240433554
36;53,86;2,393800985;57,8;2,169925322;57,47;2,739651498
37;50,74;2,374620835;54,84;2,282750815;57,96;2,548650938
38;58,13;2,411543743;50,08;2,358049502;57,64;2,526672917
39;56,81;2,574426897;55,67;2,377633228;59,28;2,408261929
40;58,62;2,147701114;55,99;2,613171383;61,41;2,257627544
41;55,99;2,17311539;56,81;2,155927739;56,32;2,312531433
42;53,86;2,245461976;55,99;2,367977743;63,88;2,487638715
43;58,62;2,526121055;58,13;2,631258998;61,9;2,486924577
44;59,44;2,3519593;59,11;2,2989925;55,01;2,164354269
45;59,61;2,257538931;61,58;2,073125147;59,61;2,370181197
46;62,89;2,145448281;62,07;2,315645206;61,74;2,197069396
47;60,76;2,388511551;60,43;1,974089793;60,76;2,258500483
48;63,88;2,333513996;62,89;2,455892558;61,25;2,099457617
49;60,43;2,069375985;58,95;2,618739874;62,73;2,247228313
50;58,78;2,369011377;64,04;2,186280987;60,76;2,070456343
51;59,44;2,065771151;55,34;2,335546605;67,98;2,415466672
