sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|10,51|0|5,58|0|10,67|0
1|8,7|4,1193226970508|10,34|3,74317655362496|9,52|3,86707710322417
2|19,54|5,45315028951429|11,99|4,60008401895821|14,12|4,78459145338413
3|18,72|5,03246505916584|11,99|5,19105411678797|13,3|4,9553726033243
4|14,78|3,69674801495341|16,75|4,69856095152125|24,96|5,98446841064339
5|19,21|5,80714092811365|17,24|4,57100619955618|13,46|6,75214863553365
6|31,69|4,74416182370053|19,87|4,11102691246366|21,18|5,40439967343622
7|23,65|3,97592614382506|26,6|4,68464096961557|32,18|4,20166855432249
8|24,3|4,4146035344356|19,54|4,78324652970316|32,02|3,56641486410878
9|33,99|5,64957588527495|21,02|5,21651319331958|18,06|3,62256942208482
10|23,32|4,5855171554238|15,44|4,58510989285418|22,99|4,24070263391833
11|26,93|4,76231465550289|37,93|4,45957865669867|26,44|4,61094382246192
12|34,48|4,32572460840595|29,56|4,34761969195073|34,65|4,13418014214085
13|37,27|4,24529085476353|31,36|4,18699478240132|21,18|4,64837378896578
14|34,98|3,76634520886135|23,65|5,5653335968532|38,26|5,37099809471869
15|37,6|3,85424600773016|31,2|5,66404256226155|29,72|5,33394228073172
16|40,72|3,99658020570456|34,48|3,7324125853921|36,62|4,72727187509728
17|28,9|4,59000345853126|24,63|4,15475795936167|31,53|4,10594639247371
18|43,19|5,16673497885489|41,22|5,743375728276|27,26|4,87903098803853
19|36,12|3,77562754073701|40,39|3,78535301316818|23,48|4,87891654019877
20|47,29|3,5261263139355|35,47|3,31849587003823|42,53|4,4400941248121
21|33,33|3,89906248145216|36,12|3,92146747768822|44,5|3,74144085655726
22|43,19|4,53759050084852|31,69|4,97039960556196|46,47|4,03604959919545
23|37,6|3,26716496034555|44,99|3,49718309823875|35,63|4,05777252473153
24|43,35|3,34582273726341|47,78|3,57232942413021|46,63|4,18207546404855
25|52,87|2,94650167476275|35,3|3,37152920925428|36,95|3,66542255114477
26|55,01|2,73608221241248|48,44|3,8958615725282|31,2|4,11072128279979
27|34,48|2,72990189283689|31,86|3,41417260137342|37,11|3,78100181431636
28|47,78|3,22336475157074|44,5|4,13033739187403|33|4,76555018249242
29|24,14|3,22116413198335|39,41|3,28575093993494|31,36|4,20164045606073
30|37,6|4,20901569786136|44,17|3,09152430006098|44,17|3,996430507712
31|49,92|4,07436149381121|51,56|2,80499652846701|53,86|3,24242258693626
32|42,53|3,76558453853235|57,96|2,65846033344758|54,35|2,81646256332825
33|37,6|3,90062639543396|46,31|2,72807496844901|39,24|3,16927120994773
34|49,26|3,77252081381736|24,96|3,96925877851439|60,26|2,91244898487157
35|51,72|2,72927137202108|52,38|3,79129940038846|54,19|2,82115205889237
36|51,72|2,99683824811059|55,83|3,30077706946954|44,17|2,65151231292826
37|58,46|2,82497427556461|61,25|2,59824521218461|63,05|3,00263864627405
38|40,07|3,11337251548661|47,29|2,7882943614872|29,39|3,23219281796569
39|62,89|3,06530202302808|55,01|2,60279012357693|41,71|4,14566623359441
40|47,29|2,74819895303209|38,75|3,07664457434492|59,77|3,36456744104993
41|66,34|3,06358667153286|44,99|3,65551966260122|41,87|3,08798850526546
42|64,53|2,51957024376846|56,98|4,10998819880996|55,99|3,00553949113461
43|63,88|2,51187760335046|54,52|3,01157780008193|56,32|3,02906218907372
44|71,1|2,92474561851043|69,62|2,49135131861515|53,2|2,86423289932941
45|68,47|2,1016793934333|56,65|2,3263718702864|58,95|2,98891382392423
46|63,71|2,64211262272634|44,66|3,03634464429465|61,74|2,58558205275244
47|54,52|2,58514362958904|60,26|3,18294895649239|71,1|2,46119756168428
48|54,35|2,99230241316291|55,83|2,74060827555169|57,96|2,59081638285188
49|59,77|2,71341965133159|58,95|2,72909790478733|55,99|2,71851083385556
50|62,73|2,85745437401732|65,19|2,47099069839638|54,68|2,10206365486986
51|67,49|2,63499014555269|61,74|2,15131267226593|55,01|3,08675594025196
52|71,43|2,32678737097067|61,08|2,30333520849891|71,92|2,76842815905281
53|52,71|2,47913536582244|43,02|2,61801144857527|47,29|2,55069935854276
54|67,65|2,4667275268641|55,67|3,1074845559948|66,5|2,83463809526609
55|62,23|2,54708998524377|57,47|3,33443439555411|64,7|2,55159675793024
56|58,78|2,36668845026864|48,11|2,69450442258101|62,89|2,38355534448172
57|59,61|2,76461754946511|59,61|3,39815017800318|56,16|2,41313367530808
58|68,64|2,54861046935053|67,49|2,33979750048159|63,22|2,59225754652486
59|67|2,42880856545678|51,4|2,262558573424|58,78|3,37639652597753
60|66,83|2,09258940706281|61,74|2,68626650932141|56,32|2,52346042123205
61|79,97|1,76184305393471|66,17|2,20532503405031|69,29|2,32303278981079
62|71,26|1,92849580178271|66,5|2,36736796863185|68,64|2,1505856298442
63|78|1,87658384439792|68,64|2,10295620326027|69,13|2,38309094635977
64|72,58|2,06333629357399|70,11|2,12687121377216|63,38|2,26518384449307
65|76,19|2,08806504246052|58,46|2,29944179967237|73,56|2,11599386888593
66|50,41|2,20467847280904|69,95|2,40767889752262|76,19|2,0192038627814
67|75,86|2,19773006441422|71,1|2,33765863906936|63,38|1,99980638639017
68|63,38|2,10832021855251|44,66|2,43387562092613|74,88|2,43770487487815
69|62,23|2,25439746019398|74,22|2,63282976943411|71,92|2,25600814697821
70|74,55|2,4833240900384|70,44|2,56939659070157|49,59|2,35933559729656
71|75,7|2,08172696021593|73,4|2,38961785716004|75,86|2,18753641183938
72|71,43|1,81621301838758|60,92|2,50177180477952|71,1|2,00703642250931
73|69,62|2,08880783523541|75,21|2,09993977724387|68,8|2,04566791237822
74|74,88|1,84761207441219|75,21|1,79609763508631|75,21|2,22992848079897
75|76,03|2,12777138826651|71,43|2,09814094455755|74,88|2,1510501752738
76|78,16|1,6758475476144|69,79|1,9022369227597|61,41|2,55149458614472
77|69,95|1,88172425659275|70,94|1,96680377458943|57,96|2,37550864226986
78|60,59|2,20511330999847|63,05|2,36120382944528|73,23|2,55229609305761
79|59,61|2,47191306840846|65,52|2,63634950153623|74,06|2,30669034136459
80|60,43|2,12359375398501|72,58|2,4867345170684|79,97|1,84408013755718
81|72,74|2,02765591726517|69,79|2,32286460711442|79,31|1,86558257429486
82|77,83|2,00223619703916|74,55|2,36790512003116|71,43|1,84280193786746
83|76,85|2,0004966250514|81,28|2,18035821466498|75,7|1,87517052835636
84|72,41|2,02283141593233|81,28|1,67071971299602|74,38|1,66694397904235
85|76,19|1,9755010984337|78,65|1,82268281336651|75,53|1,60460881353132
86|80,46|2,14493074908033|80,62|1,94626281323882|80,62|1,7433644807414
87|71,59|2,18976259406966|76,52|1,57875732741206|78,65|1,82190500028805
88|73,4|2,11286231707152|78,16|1,93730320810744|75,86|1,94595109662444
89|78,16|1,93790251542506|76,19|2,09048733594864|78,65|2,34690868641478
90|78,82|2,00011672977563|83,58|1,90961363555083|83,09|1,6040700260484
91|78|1,74653472178806|80,3|1,67957897956168|82,27|1,42515771471622
92|82,59|1,92342068057578|81,61|1,6590778371751|80,46|1,69529642659977
93|83,25|1,6271696726876|81,28|1,93942552062462|82,59|1,58714282131017
94|79,97|1,86187820141901|78,49|1,81246441996688|78,98|1,61466976894276
95|78,65|1,76163422538056|81,61|1,84832624591961|84,73|1,76044465906726
96|76,85|1,72974462083678|84,4|1,67588250565023|70,28|1,83484924345345
97|63,38|2,01267554788046|79,8|1,79706747954246|70,11|2,09007265452533
98|73,73|2,45732473756426|84,24|1,9932773199583|76,85|2,06609068485137
99|71,1|1,85551209108489|80,13|1,48592589463478|81,44|1,84524832208798
100|76,19|1,88598977259218|71,59|1,93318079801148|83,91|1,78279700346704
101|83,42|1,86404920362484|82,92|1,81238689691893|78|1,93341277132713
102|73,73|1,88540684111672|74,88|1,82316550579284|79,8|1,81694870951162
103|73,56|2,06136790532956|82,43|1,90239575003635|82,1|1,84630582475878
104|84,73|1,78226069135891|80,95|1,79085424040202|82,76|1,84487842693142
105|82,92|1,46943600315392|83,09|1,81682230972009|85,39|1,71485838705771
106|84,07|1,72448483556954|80,95|1,85306417915835|67,16|2,10928736371451
107|81,94|1,74548267596556|75,53|1,86794653262755|88,34|1,8126232140934
