sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|11,17|0|11,82|0|11,17|0
1|11,17|4,89741633079613|11,17|5,7037934431279|14,94|5,1479663391783
2|11,17|4,18347512432663|11,49|4,96614763267293|16,09|4,50127229736675
3|11,17|3,68065296041355|11,99|4,67541052168645|16,58|3,90160410658947
4|11,17|3,21426995687449|11,33|3,99771599214203|15,76|3,52507516232574
5|11,17|3,24840561275516|12,15|3,5993808625018|19,54|3,50765780326515
6|11,17|3,31377343735772|13,14|3,63095889266541|18,72|3,22870733600558
7|11,17|2,97926959820756|11,66|3,44637713851453|22,17|2,94932887419548
8|11,17|2,89323118299351|18,06|3,36805231981659|26,93|3,30599421925456
9|11,17|2,80474795640112|23,65|3,38449846486102|29,23|3,16122911538166
10|11,17|2,83713406244894|23,81|3,13433031450884|28,41|2,8853381938008
11|11,17|2,66886250707904|23,48|2,94533446948322|29,89|2,81823574372141
12|11,17|2,7414538310889|21,67|2,83971547181661|33,17|2,86149813288391
13|11,17|2,44589145822483|24,79|2,93178104798091|33,99|2,93181440768456
14|11,17|2,7285508966669|24,79|3,0308297081019|33,83|2,85652120306593
15|11,17|2,54186267884083|23,81|2,78521543495617|39,08|2,73538192829495
16|11,33|2,5329254957079|28,24|2,93171525298203|37,93|2,7393708545506
17|12,81|2,45371169884684|27,59|2,84772383003038|34,98|2,60344113207059
18|15,6|2,57502975538961|32,51|2,94410896975658|32,51|2,7723344037326
19|18,23|2,47378387622554|35,47|2,80613664510055|32,02|2,5684142918385
20|17,24|2,41932226981087|37,11|2,88247017574141|38,59|2,45231024464475
21|21,67|2,40608424813382|37,93|2,76424501619803|41,38|2,395483534178
22|24,63|2,7072734922542|37,6|2,63764125966734|39,41|2,64000669599755
23|25,12|2,31415685108106|35,14|2,61311055542198|37,44|2,51692882202546
24|24,47|2,28297982275208|40,07|2,69328295409367|37,27|2,51483482165572
25|29,56|2,34693604795036|40,39|2,76868075548606|36,62|2,54371985454282
26|30,87|2,43187617236013|43,35|2,57488458899528|35,96|2,44714117614072
27|30,38|2,28141315845682|44,33|2,60753603797475|33,83|2,44986215761951
28|35,96|2,43790314899925|46,96|2,66460649371234|38,59|2,40963349701489
29|36,12|2,29005096862357|44,5|2,58328480737848|41,71|2,37003005515431
30|37,93|2,38074188507177|46,63|2,60492590300647|44,33|2,4119122717878
31|41,22|2,30194178108737|52,22|2,69847536774991|47,45|2,35444169693735
32|43,19|2,26369293523003|52,22|2,66249215093926|49,26|2,35207321488
33|45,16|2,19003010194074|53,53|2,56728081430141|46,47|2,43028796355932
34|44,33|2,2172627852052|53,04|2,52858656599021|49,75|2,23997416100694
35|42,53|2,21103760283667|52,87|2,49511984247974|51,23|2,33691814834595
36|46,14|2,31153774165294|53,86|2,47511466870622|52,38|2,26579894043603
37|45,65|2,3769965188084|53,04|2,4441484493575|51,23|2,3822970991614
38|47,78|2,22344131699847|56,32|2,4837213021102|53,86|2,31390567730669
39|43,35|2,15026706066077|55,5|2,4497097099908|54,19|2,3394594987905
40|43,84|2,09570177547035|52,05|2,39870968610598|53,86|2,40872575182473
41|45,48|2,18499794567858|53,86|2,42606125916057|52,55|2,25648310937659
42|44,33|2,20045579159971|53,37|2,44511327540311|51,72|2,33827356912533
43|48,6|2,22999650903557|56,16|2,42012456154453|50,74|2,36735231457645
44|48,6|2,33060501228752|55,34|2,49763325413559|51,23|2,32415069230858
45|50,41|2,27818388474401|53,2|2,41841247336968|50,74|2,22809668908768
46|51,56|2,22284421524099|55,34|2,47841340251516|51,72|2,25436036130301
47|50,9|2,13932394858488|57,14|2,45104655354611|51,56|2,22238546228314
48|50,74|2,20899061992166|55,34|2,50798237108774|50,9|2,28251377098738
49|51,23|2,17945390306017|53,69|2,35013372866382|52,71|2,22558146840835
50|49,26|2,1320905591753|54,19|2,42506036113325|50,08|2,21479683948246
51|48,6|2,12521737656577|56,98|2,44421417514503|51,07|2,32580388291681
52|49,75|2,08199771564313|52,71|2,40713265264012|52,22|2,33525813809686
53|51,23|2,0488827910626|52,22|2,34069960242589|54,52|2,28436532133099
54|48,93|2,08796241213625|51,56|2,26595633763295|55,34|2,24980661472153
