sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|9,69|0|12,64|0|8,54|0
1|13,79|4,54420430332977|17,08|4,48533364332257|8,54|5,28190251095747
2|13,96|3,53861183141389|18,72|2,87903728882826|9,52|4,05498903341004
3|18,72|2,53165936409308|23,97|2,68164413772802|20,53|3,1481961242078
4|21,51|2,44719283207879|28,74|2,26696848728123|23,97|2,96022364631864
5|20,85|2,42824912804175|24,63|2,28695233418761|26,6|2,29588494340615
6|23,81|2,35806615707744|18,88|1,90483485505541|25,78|2,21585164278624
7|24,3|2,1317286878376|30,87|2,00715901570512|28,74|2,25579680604524
8|27,26|2,08089166149908|39,24|1,96231530623855|28,57|2,00580698569085
9|29,89|1,96063603858065|39,74|1,97136096772409|30,71|2,17674499695856
10|28,9|2,14513778063506|41,71|1,89820152674146|33,5|2,05341398666526
11|30,71|2,07759315718276|41,71|1,82137382175959|30,21|2,01607012374906
12|35,8|2,06319073495642|46,96|1,91650527540631|31,86|2,02661420491106
13|34,81|1,93559501519475|45,98|1,87984480214174|35,96|1,85662990153942
14|35,63|1,97808772623131|52,55|1,79770837714598|36,45|1,80229987488118
15|33,99|1,76168046462693|45,65|1,79445943429084|37,44|1,8487312460279
16|38,26|1,92073768044352|52,22|1,92420177597738|33,99|1,71250181910051
17|37,27|1,81013404808329|51,89|1,69372381821016|35,3|1,93400574718536
18|37,11|1,81567033726312|55,83|1,82155228313989|32,18|1,84962885006518
19|41,87|1,87836701321441|58,95|1,87853247559905|33,17|1,71483972631962
20|43,02|1,83492160130706|57,8|1,66764919206861|40,07|1,89366647532836
21|44,33|1,74935924952678|51,4|1,73981040297876|42,53|1,89418341590764
22|42,86|1,72138852555741|54,52|1,62668242775781|42,69|1,87088557757868
23|40,72|1,76358560925647|60,92|1,87220689398006|39,74|1,67339335817624
24|41,71|1,78007681472514|55,34|1,75369567485314|44,17|1,84351701667739
25|41,87|1,62227976752132|61,9|1,82323319741676|46,14|1,62700179400624
26|39,74|1,68921853869508|64,04|1,75438539924368|50,25|1,75382866327662
27|44,17|1,81842463550751|58,95|1,62455256723314|52,05|1,86690838589084
28|50,74|2,07766441290415|62,73|1,67879200621809|55,01|2,06062422123016
29|52,87|1,69129251590454|64,37|1,72500167488295|53,04|1,72896764813402
30|50,9|1,65728515026458|63,38|1,73323799869301|50,74|1,89506673179332
31|54,19|1,86016581087045|65,52|1,61222430798393|53,2|1,76237930512018
32|55,5|1,62488314361863|65,19|1,67161317612244|52,71|1,70300208217387
33|55,34|1,67220563482466|64,86|1,63276267015268|54,52|1,76303740692117
34|49,75|1,78001936390105|66,67|1,87308539497916|54,02|1,60896777460365
35|50,74|1,5696040443559|67|1,57832248610627|55,67|1,83404685343607
36|56,32|1,73348754052037|67,32|1,53940403493316|51,72|1,61550730226683
37|56,98|1,7357530294508|66,5|1,61411550745029|55,34|1,75632487816506
38|57,8|1,79498488508663|65,85|1,55747134159106|58,46|1,86641382886367
39|60,43|1,85736140520105|66,34|1,54509203783476|60,1|1,62689274890075
40|59,11|1,72901484692712|66,34|1,53205122446367|60,92|1,75043062110017
41|59,44|1,54793002241611|63,22|1,54022775969431|61,74|1,6095568804435
42|56,16|1,54013783598795|64,2|1,66248468645999|59,28|1,74857006827459
43|55,17|1,64124857262323|67,98|1,62762320019232|62,56|1,69665719248906
44|62,73|1,58343858442501|67,98|1,32312279879317|61,74|1,66729184252555
45|63,55|1,78830904575574|67,49|1,49273215581038|60,26|1,67192209344047
46|64,7|1,68483863261252|69,46|1,54579273354849|61,25|1,63132528613247
47|67,16|1,84461394374715|68,64|1,56356495869848|62,07|1,62450942778239
48|63,38|1,78354121564396|69,62|1,47859089108805|60,59|1,6458720821914
49|67,16|1,78340078303712|69,29|1,48917120890538|63,05|1,72935712438333
50|66,01|1,58896062752174|69,95|1,60065271741064|61,9|1,71255090478702
51|68,97|1,64432101174956|70,11|1,46071520977889|63,71|1,71190679423818
52|67,49|1,51595119608699|70,11|1,69541020954723|65,19|1,77427669143848
53|68,47|1,68101458534181|70,11|1,34164281922982|64,53|1,7101705309057
54|67,16|1,49387403723971|70,94|1,59295672164369|66,83|1,71447221090237
55|66,17|1,65002930251841|68,8|1,47454652614844|65,85|1,4842469328325
56|64,7|1,41727971796321|69,62|1,37833809947355|65,68|1,53957675484548
57|68,31|1,44627132339096|70,44|1,62809182529012|67,32|1,80024259991687
58|71,26|1,53468977540983|71,59|1,4703791180659|64,53|1,55715811402671
59|70,94|1,67941561967201|70,44|1,53902973361189|66,34|1,63666188367006
60|67,98|1,7077522675643|71,1|1,49573388946184|65,85|1,56367778130913
61|70,11|1,61533085673946|71,92|1,25177666232325|66,34|1,64198134755876
62|68,8|1,78810153034884|70,94|1,61234529890495|67,98|1,55263248927637
63|72,09|1,63397531102226|71,59|1,34482523520354|69,29|1,59960733288347
64|72,09|1,68457380150526|71,26|1,38721907227498|68,14|1,64774643374582
65|71,43|1,55638068054176|71,59|1,66789402241638|69,13|1,56606026095633
66|72,91|1,56846297737738|72,41|1,32677498710974|69,29|1,61318722511715
67|71,59|1,62570674090876|70,44|1,54065823883137|70,77|1,63472814897606
68|72,91|1,49401838821256|71,59|1,47086719199705|71,1|1,61690462687392
69|71,43|1,62653049609688|72,41|1,52778377132522|69,13|1,57001641875131
70|72,09|1,61199270019856|73,07|1,43121169599098|70,44|1,59187766581537
71|72,74|1,42714938532853|73,56|1,33880950946102|71,1|1,52658691777522
72|72,41|1,27075967340238|74,55|1,55377900820213|72,58|1,58610777223175
73|73,4|1,63602622180938|73,07|1,32256393123108|73,56|1,53536345744664
74|73,23|1,50783854770563|73,07|1,51844843949042|71,76|1,6618836738469
75|72,09|1,60691347321314|73,23|1,41690424219331|68,97|1,38311607033417
76|73,89|1,40467844875337|73,4|1,62422283665525|71,43|1,52860281456625
77|74,88|1,41997498387001|73,56|1,36169939697713|70,77|1,71786404120639
78|73,4|1,55391728733934|75,04|1,45856479905843|71,59|1,2914266619684
79|75,53|1,52967648918919|73,4|1,3913204699232|72,58|1,57507332619927
80|76,03|1,5856489399763|74,55|1,3576953994464|71,92|1,45157887884067
81|75,86|1,44030297620999|74,55|1,51551793054896|72,91|1,46482788730978
82|75,04|1,61592396728042|74,38|1,41737028410707|73,23|1,75787650462334
83|74,38|1,53376330141951|75,04|1,33744478140353|72,91|1,66875142239995
84|77,01|1,49094207508047|74,38|1,54845585222509|73,89|1,5508675864144
85|76,35|1,32007217614782|73,89|1,48641621882264|72,09|1,41370523676369
86|74,71|1,60929547423976|74,71|1,3186296103471|73,73|1,46399626274241
87|75,04|1,3108911451228|75,21|1,31455442206908|71,76|1,40228643740947
88|74,88|1,53605539368046|74,55|1,30693217556677|73,23|1,45218048732898
89|75,04|1,49379492263264|75,37|1,64017070077466|74,71|1,41769709147539
90|75,86|1,49711539255501|76,35|1,26379946138266|74,71|1,3999852620814
91|78,33|1,68251503280949|76,35|1,46004119447462|75,04|1,42882691734353
92|76,85|1,35139052884368|76,52|1,23370001471573|74,22|1,45574717883568
93|80,13|1,47636246390788|76,19|1,49447203460422|76,52|1,4844060628018
94|78|1,36507915728101|75,21|1,33974454870071|73,23|1,29449903377571
95|76,52|1,34837015266695|75,53|1,34007453328338|73,4|1,38780147708969
96|76,85|1,28698803906735|73,4|1,25379694044611|74,88|1,45459065569175
97|77,18|1,49472102793883|75,53|1,22511315416889|75,37|1,31952793932185
98|79,64|1,58898502763916|77,34|1,54164581854313|73,89|1,48516163349831
99|78,33|1,3831167069579|77,5|1,4017634588408|74,06|1,1571213689889
100|79,31|1,58689386450058|76,68|1,32203137256936|74,38|1,55464500848335
101|80,3|1,56633368781798|79,15|1,70760512733773|74,71|1,53531137551805
102|79,64|1,69341728350236|81,12|1,38859671995236|76,35|1,44498847378517
103|78,82|1,44740931576727|78,65|1,3409935607756|76,03|1,40357557130347
104|78,33|1,21234459407037|79,64|1,27677670150805|76,03|1,43685371161636
105|78,65|1,22864689222001|77,34|1,3610219915746|76,52|1,28903055579266
106|79,31|1,35402702844665|74,55|1,37157106651028|75,7|1,26346272559607
107|78,82|1,37844686536253|76,19|1,24823137379682|75,86|1,69779774807871
108|79,97|1,36447641847779|77,67|1,35878407595131|76,85|1,24567381501123
109|79,31|1,42383279979733|79,64|1,35870274663907|77,18|1,31063259089349
110|79,31|1,61713701003552|78,16|1,15205681831128|77,83|1,39483524307437
111|79,31|1,35260206145398|78,16|1,47597341203952|77,67|1,48119125435999
112|79,97|1,54366975430339|77,34|1,12741794697873|76,52|1,34443238556502
113|79,97|1,38408921866148|76,52|1,16197047848037|75,86|1,16069796568293
114|80,95|1,32727866693856|76,03|1,25490271195035|77,01|1,3645990224878
115|80,13|1,53863087269126|76,68|1,24645787879538|77,83|1,55866625598739
116|78,98|1,57445639908059|76,52|1,3424093159207|79,15|1,29123528021894
117|78,49|1,38071344673604|77,18|1,53484969266994|77,18|1,40165860781378
118|77,67|1,28440561946625|77,18|1,22641175520371|77,5|1,23957399940729
119|78,16|1,33858101415065|77,67|1,13108589328349|77,18|1,31723976351717
