sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|13,96|0|9,36|0|9,52|0
1|14,29|5,09091413655848|10,34|4,24525439484001|10,18|4,50269656304705
2|16,75|4,03254451020929|10,18|4,15771201300453|10,34|3,96364710154593
3|18,56|3,70830052786468|8,7|3,81287457145724|12,15|3,5037161036635
4|16,09|3,79410685847909|10,67|4,16590908701514|11,33|3,51334029327956
5|20,53|3,87748101250193|13,63|3,51562196983909|16,58|3,4499516843155
6|20,85|3,79514564556227|15,6|3,44018326471596|18,39|3,33782396648918
7|22,82|3,14056243218209|14,94|3,52719130220401|21,18|3,20034816771753
8|23,97|3,51604968262776|20,53|3,54511820593254|23,32|3,19459559204736
9|25,29|3,24009417092433|21,35|3,55119530862369|20,53|3,54356912588311
10|24,3|3,51431816368193|22,17|3,0071890146637|21,84|3,16370397356839
11|28,24|3,10360256590515|26,6|2,99159286103859|25,45|2,96325031986312
12|30,87|3,20689761544091|22,99|3,15414402643718|25,12|3,02130311932325
13|36,95|3,05793664358704|27,91|2,53993502349807|25,78|3,12496657781273
14|33,17|2,78519717540225|25,94|2,8469917248261|30,21|3,03910535928087
15|31,36|2,99972767095902|31,03|2,82941165139142|35,96|2,49261710417529
16|34,98|2,93899931168108|35,3|2,60064514366125|35,14|2,70384821997692
17|34,65|2,77565171161844|30,71|2,85118000076972|34,48|3,09087978203419
18|37,6|2,70505680278865|28,41|3,12720391515835|34,15|3,05484624547328
19|38,42|3,02821600789341|35,3|2,9784768762059|35,96|2,89533481461175
20|37,93|2,8962200498087|39,24|2,41588805472272|44,17|2,71841118535012
21|34,32|2,78637415359373|38,42|2,45114210311593|44,01|2,56875324779099
22|41,87|2,89315266839165|42,36|2,84630311850378|43,02|2,82410834223735
23|42,04|2,90161437451632|35,8|2,67062024521954|39,24|2,51228303321578
24|42,2|2,77920999036913|40,56|2,80439337986221|45,16|2,66065060049181
25|46,47|2,43967090453157|45,81|2,9127781334538|48,77|2,68663972669196
26|50,08|2,53937675331425|43,35|2,34506835105599|50,41|2,64164209536598
27|49,43|2,29964800615295|45,65|2,22818241156489|48,77|2,43067679801429
28|49,1|2,25383810984543|45,48|2,3479685150464|51,89|2,48282009134494
29|50,9|2,88768990373199|47,13|2,62150675452264|50,25|2,00294339594613
30|50,25|2,6909694077334|46,63|2,54025324264416|56,16|2,38874731753149
31|55,01|2,57408303082242|48,11|2,32396241736097|53,04|2,10621572590548
32|53,37|2,72297208789054|44,5|2,07170681140635|51,23|2,56118903130471
33|55,34|2,28435887708116|51,56|2,68501487661245|51,72|2,72400618501637
34|52,87|2,22501431540615|51,89|2,48099349429871|56,65|2,41077146760173
35|54,02|2,2229630860233|52,87|2,62123664365508|56,65|2,53895537248674
36|53,2|2,51070800834435|53,86|2,377624924106|48,93|2,42551314595714
37|57,14|2,24415245203156|54,52|2,39058900659273|56,49|2,49537483456977
38|59,28|2,39737276871278|52,71|2,319358719178|44,66|2,44633113693622
39|60,92|1,96077702453714|52,55|2,44419851776127|53,69|2,47906820185205
40|56,98|2,2524877867099|59,93|2,07253757039001|60,76|2,35748283380116
41|60,26|2,57604157770379|58,95|2,09458417749355|57,14|2,14310973920398
42|55,34|2,30418675327495|60,26|2,42555826072258|62,4|2,55707498337617
43|57,14|2,3810316971593|56,81|2,2542745664618|62,73|2,2847458020367
44|62,23|2,53662954823552|44,66|2,76428477323917|60,76|2,15201691916426
45|57,64|2,56217813532375|54,02|2,78979032198919|56,81|2,39928198746632
46|61,74|2,85111557479356|55,01|2,70106293268156|58,95|2,41852888982823
47|58,62|2,38699782253908|61,58|2,3360129835155|64,04|2,16552027146722
48|62,4|2,41610026515083|61,25|2,36119484706037|64,04|2,15782875128811
49|62,73|2,12934923905064|63,38|2,34577632941668|65,02|2,26151949069776
50|62,4|2,14924898401734|66,5|2,26328503006044|65,02|2,17849195885175
51|66,5|2,26200394335957|60,92|2,05660158895161|62,4|2,12900070725928
52|54,68|2,25093334732523|62,56|1,95195062382017|58,78|2,29399904294003
53|65,19|2,12136112868032|64,04|1,98603469385932|66,34|2,38244072905076
54|65,02|2,10884859222396|66,34|2,04117741470854|68,31|2,19997101847448
55|64,7|2,24939203947352|66,34|2,12490064770491|62,56|1,85822435679845
56|67,49|2,14264011149359|67,82|2,33592516741525|69,13|2,27330003822044
57|65,35|2,09537947782192|65,02|2,3075482648231|70,94|2,15997374414891
58|68,97|1,93639657240979|66,83|2,28237451613941|63,71|2,28524521978716
59|69,79|2,11269320926762|68,31|1,96332280284992|70,61|1,95884507224639
60|67,32|2,03951101258482|68,97|1,88928166448337|60,26|2,13404250598064
61|68,8|1,96785808055968|69,79|2,1294001514517|64,37|2,40198833770163
62|64,04|2,18990529422062|67|1,98084614486003|70,11|1,99154640019154
63|70,11|1,88942163603825|67,98|1,88390093537433|67,16|1,99058950944728
64|69,62|1,9549491570678|69,13|2,06324320690925|68,14|2,02795160044438
65|67,16|2,07830329498502|63,05|1,69341117025845|66,01|2,20258385974843
66|68,64|2,26890235827734|70,61|1,97311186207111|65,02|2,38649494318809
67|71,43|2,16923421789662|69,95|2,21261368573108|71,92|2,03457621461776
68|70,94|1,99997311695316|69,29|2,12246559040439|72,09|2,19252386024312
69|71,92|1,84031216895957|69,29|1,91962639469271|68,97|2,04015522077666
70|71,26|2,16519246676675|71,92|2,11833228944609|71,1|1,95087956204155
71|74,88|2,03190998656152|66,5|2,15506925102404|68,64|2,0466610541382
