sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|8,54|0|8,37|0|9,03|0
1|8,7|4,08286911484822|9,36|5,267352368683|8,7|4,71546494795254
2|9,03|3,4960662865392|9,2|3,65753890402351|8,05|4,18038768448975
3|10,02|3,93916176382511|11,33|3,79424065405996|7,22|3,79810145577915
4|11,49|3,77712295964529|9,52|3,75118173943455|7,55|3,53972444571265
5|10,67|4,09490615331973|12,64|3,31111123668067|9,03|3,76824445696221
6|11,82|3,89309298741341|13,14|3,69521424594458|10,67|3,30149387623272
7|14,29|3,33020670608107|11,49|3,79506008919832|8,37|3,77725681180758
8|13,63|3,21932004185566|12,64|3,83195928440905|9,85|3,19774138640856
9|14,61|3,20280143599671|13,46|3,4278587226708|9,85|3,49575476116546
10|17,08|3,59391199997416|16,58|3,8008852573545|12,48|3,6194773273872
11|13,63|3,73034291750961|15,27|3,64246635324888|12,48|3,81004236081087
12|17,08|3,34189559601797|19,05|3,18494100255045|12,64|3,46154727063219
13|17,9|3,1332466926097|22,17|3,17162590694398|12,64|3,46339283851794
14|18,23|3,58103745625056|22,66|3,15220886343611|15,27|3,78969628121753
15|19,7|3,18754691629531|25,12|3,09073410394159|14,12|3,15313512901537
16|21,51|2,84355348971467|23,48|3,33970099671601|13,46|3,17989582836396
17|21,51|3,29892542950282|25,62|2,92289495111908|17,57|3,1273216143297
18|21,51|3,13368079673346|24,3|3,15502908684861|16,91|2,97880123600322
19|25,12|2,81900924956669|26,6|3,06867182607049|16,75|3,09511866965674
20|26,6|3,22512949750166|26,93|2,5526111168425|17,9|3,06698204424399
21|25,45|3,19096014905663|29,72|3,25453459035802|20,69|2,98640355971389
22|26,6|3,26235864456509|29,56|2,98164610666868|22,17|2,55752346847067
23|27,26|2,77553172331684|32,02|2,8370194202207|20,36|3,35756317518668
24|31,03|2,95027591276449|34,98|2,6656566677155|20,69|3,34679969583625
25|31,03|2,97439416610169|31,53|3,24036527918876|22,66|2,82127287370837
26|29,72|3,37919248515498|31,03|2,54495333229629|25,45|2,68913062831184
27|29,89|2,82798430603748|33|2,73499285289553|26,11|2,94366377146163
28|29,89|2,57623236920911|35,8|2,7615847393307|27,59|2,97610105335364
29|31,36|2,7631580769266|35,3|2,70981426987655|28,41|3,01308650453822
30|33,17|2,74669727877847|34,15|2,93553559959085|28,41|3,07711715062491
31|33,66|2,7345672186917|34,98|2,7088923642159|28,41|2,67108106551583
32|33,66|3,05027235873|34,98|2,92284238742|29,56|2,90101987975016
33|33,99|2,2676296971541|39,41|3,04530399776978|30,87|2,58202535887612
34|31,2|2,77708367922157|37,11|2,94783702721225|29,06|2,89123448220444
35|33,66|2,84860383852841|38,92|3,09308170424919|33,33|2,8303625860091
36|37,44|2,80117899902375|39,57|2,92048622392623|35,14|2,95733318131153
37|35,14|3,01213689357869|40,07|2,47719192915649|36,78|2,88183546014792
38|36,45|2,84473619539774|39,9|2,32997206207607|36,29|2,75942632200101
39|38,1|2,68559855142931|41,05|2,82013982048769|36,29|2,72001038561634
40|38,26|2,59822904009619|43,19|2,41132953665163|36,95|2,85334695241869
41|40,23|2,58177674996902|41,71|2,99852462125086|39,57|2,63975290658734
42|39,9|2,50705725904475|43,84|2,5205312232197|42,2|2,56164854198646
43|44,5|2,62694624836796|44,33|2,73039554042444|36,29|2,48953004367365
44|43,02|2,43564806791814|47,45|2,56863581375889|38,75|2,45842107466567
45|43,84|2,3603824725308|47,78|2,46254394859575|39,57|2,53467566094091
46|43,35|2,37974096804074|45,81|2,61601329976722|39,74|2,46232860135565
47|47,95|2,69507570274823|48,28|2,59072469706948|40,07|2,30023139280808
48|48,77|2,40917979926797|48,77|2,49995142183969|42,2|2,4362848018659
49|47,62|2,54128239160059|48,6|2,68141816531047|43,68|2,61829347078916
50|49,26|2,24263732846688|50,74|2,51681981529178|45,81|2,70191840024707
51|48,44|2,26585755112294|50,08|2,55344840262397|46,63|2,62481263844035
52|51,23|2,32756121253419|47,13|2,5132457299662|47,78|2,4256651389395
53|49,1|2,34682883011222|51,72|2,3516337438998|46,63|2,63523274313478
54|50,41|2,3300261186314|52,71|2,81518073006318|49,26|2,48376200918457
55|53,2|2,36451304104504|54,35|2,39364168519253|50,08|2,40674287290521
56|54,52|2,35783536962479|54,19|2,19548413138341|48,11|2,29932140163936
57|51,72|2,32541787256407|53,69|2,42086384583867|52,38|2,46252029992253
58|52,55|2,43107902140616|53,2|2,32149394857769|51,72|2,18145657304961
59|53,04|1,84632969904525|53,69|2,29749118502836|51,89|2,70238210769317
60|55,34|2,54045487075486|56,81|2,52604963234536|52,38|2,37493188235623
61|53,04|2,25640460989591|54,35|1,98903142831193|56,16|2,21374021641433
62|52,87|2,32701807184639|57,47|2,25425132457129|54,84|2,60903439091005
63|55,34|2,22478330618781|57,31|2,49162091951658|56,81|2,16086938233427
64|56,98|2,40040382676029|56,98|2,09397085049582|56,98|2,4918413471986
65|56,81|2,172380548516|56,65|2,26933248917147|57,31|2,49110194735666
66|56,81|2,53430736069405|57,14|2,15007193110602|58,62|1,96275414357375
67|56,81|2,1852502718879|58,29|2,4074965655585|57,14|2,55311085058155
68|57,64|2,45984892764753|58,62|2,18852613269746|56,65|2,58845043440353
69|57,64|2,33876712563526|59,28|2,24954800844788|56,81|2,45450480395488
70|59,93|2,33990865312814|60,1|2,38893895805068|59,61|2,38671130526816
71|59,11|2,4314366787867|57,31|2,41572331183046|58,13|2,07271829672408
72|61,74|2,55228343591635|58,95|2,51985984854196|59,77|2,58481884917538
73|56,65|2,40781644101768|61,9|2,36695072894781|61,9|2,35605148902198
74|59,93|2,27744472263064|61,08|1,95552325251738|61,74|2,61336562564276
75|53,69|2,23402224517469|61,08|2,38393149208434|58,78|2,35566637776354
76|60,76|2,33520663580823|62,23|1,9371375568998|60,43|2,24449220934862
77|62,73|2,12646463735263|60,26|2,44477337627957|62,56|2,25289067599402
78|62,56|2,66524314701456|61,58|2,39710977614654|62,23|2,10538208355951
79|62,89|2,22394029510926|63,05|2,06000705308186|65,02|1,85136633335345
