sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|12,48|0|7,88|0|15,93|0
1|12,48|4,1778920544793|11,33|4,50069892863792|11,33|4,56776363112391
2|17,08|5,7669889619592|13,46|7,69239578177776|8,05|6,72743847688155
3|16,58|7,02329536022494|14,12|7,7636764184045|13,79|6,66532496967448
4|13,79|6,07571986764262|11,82|6,8390376321951|14,29|6,23835892734808
5|18,88|6,5961202701621|11,82|6,23388455514923|13,63|6,10254381104163
6|13,96|6,34656469127074|11,33|6,02329197042473|13,63|5,85814116055837
7|11,99|5,76186952849967|12,15|5,94582223484646|12,97|5,52546486095504
8|17,9|6,50321796150855|11,82|6,53962863760215|17,9|6,05337257304516
9|14,45|6,00103235137018|11,49|6,27189282875837|24,47|5,41585940232764
10|14,45|5,33383113009366|11,33|5,87510509077349|22,17|5,1110277237581
11|16,58|6,34449406533487|11,33|5,5479908325785|27,26|6,30330834933067
12|14,12|5,71202374288543|11,33|5,401458203203|32,02|7,30469238267597
13|14,12|4,91706915839718|11,33|6,29054252869898|22,33|4,94043747395503
14|15,11|5,12064825808858|11,33|5,96345378552433|32,35|5,65534267004115
15|14,29|4,92575683585767|11,33|5,84557330169391|23,81|5,588360762646
16|18,39|5,65977661173173|11,33|5,95374327020278|22,33|5,57696982906406
17|19,05|5,93825462558148|11,33|4,70220439797764|28,08|6,77358201693539
18|15,27|5,0008230044311|11,33|5,77317270301493|46,96|6,05333022108789
19|28,9|5,35922458800203|11,33|5,20659936757547|23,32|6,01682054205929
20|18,56|5,42236173139983|11,33|5,00294742336868|32,02|5,02549866907719
21|30,38|4,53457044715481|11,33|4,35723318373075|30,05|4,67585647670857
22|27,91|4,44762656278196|11,33|3,84248343241546|34,32|5,39141651990529
23|31,03|4,37414002070998|11,33|3,661532047524|36,62|5,15869899443482
24|26,27|4,20240581262787|11,33|4,34419922685278|42,86|5,24267876404053
25|42,2|3,79886806597718|11,33|5,00888649919981|44,99|4,12671863738361
26|24,79|3,74050763076344|11,33|4,1438255600994|33,17|4,13322540910948
27|33,66|4,52993078203191|11,33|4,38834539721297|41,54|5,09654175149919
28|27,26|5,14521148930309|11,33|4,24591920417381|55,01|4,62979004722547
29|44,5|5,04097727657739|11,33|3,80378981761287|47,45|3,54315482101905
30|43,84|4,38776214284645|11,33|4,17762194807986|47,78|4,32895254097378
31|49,59|3,64233343390963|11,33|4,13634833233494|52,22|4,2237726695259
32|47,78|4,10702523700176|11,33|3,33373564979955|48,28|3,29271282393705
33|60,92|3,37885795542762|11,33|2,9284696452136|45,48|3,97466591915336
34|42,2|3,16038260322291|11,33|3,191496333136|64,2|3,49506028237723
35|58,13|2,91609495604342|11,33|3,62874912562845|58,62|2,65108121885892
36|51,4|2,73299632987089|11,33|4,12962185216935|62,23|2,99693060295535
37|55,5|3,50929857828496|11,33|4,23270159493158|57,96|2,81455711407169
38|41,54|4,27988211568202|11,33|3,60964216009372|66,5|2,70936134070198
39|57,31|3,47745804611866|11,33|3,17936243645827|60,92|2,95742855806592
40|57,47|3,36177865993551|11,33|3,21036844689057|50,41|3,05361151130136
41|53,69|2,84001393828227|11,33|3,25610961043426|61,74|2,53733975256012
42|63,22|2,58399496897812|11,33|3,2561961164323|48,6|2,66077657734359
43|69,46|2,73991505238803|11,33|3,02678881270169|62,56|3,03540798208579
44|59,61|2,25676650479646|11,33|2,69667863932452|62,56|2,68421912162428
45|61,41|2,45966102576032|11,33|2,95208062668396|66,01|2,20970792883275
46|51,89|2,76718358964691|11,33|2,97114884441309|71,59|2,29000696609794
47|64,86|2,813001809702|11,33|3,39259030038654|71,26|2,28822224657682
48|68,64|2,12937996514107|11,33|3,23126852623577|65,85|2,00647456130742
49|65,02|2,04550504666194|11,33|2,96428561920303|68,31|2,29109220741967
50|62,07|2,19450559508809|11,33|2,78502153019067|61,41|2,47787951551236
51|71,43|2,3422091512655|11,33|2,43768377359894|67,32|2,2570433235676
52|72,91|1,98987774117309|11,33|2,84724272410634|69,46|2,39498336569767
53|65,68|2,04693926675895|11,33|2,5752343941515|74,22|1,98810798510483
54|72,25|2,16467036462191|11,33|2,89937932180366|68,97|2,05759826100554
55|70,44|2,12605595066957|11,33|2,78794707867627|70,94|1,87555963133735
56|74,71|1,77234259738707|11,33|2,52597146485027|70,11|1,85689180393475
57|76,03|1,57293861773017|11,33|2,36789507812484|77,18|2,02585723932355
58|73,56|1,67145849787775|11,33|2,67119748422403|75,21|1,75705742446731
59|73,73|1,82634395938924|11,33|2,68711094647294|70,11|1,80725272353788
60|73,56|1,97878157397924|11,33|2,61147667503816|74,38|2,02348596134395
61|76,52|1,81011158518244|11,33|2,24084452373484|77,01|1,76311563756932
62|78,98|1,77686043011506|11,33|2,60588033036754|71,76|2,0612576086973
63|74,88|1,68039145582837|11,33|2,65764329306507|76,19|2,25006276755597
64|76,19|1,68551798486049|11,33|2,69694656954623|73,07|1,97360461422098
65|80,46|1,87146971487919|11,33|2,83143882272338|80,46|1,93986214722005
66|80,13|1,9459619009172|11,33|2,61867404118779|75,86|1,99435578017531
67|79,97|1,85730774097466|11,33|2,87506509214322|79,8|1,79711742774242
