sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|8,21|0|12,48|0|10,67|0
1|14,29|3,5060635689895|20,03|3,83550687559787|13,3|3,52485953130629
2|12,97|4,39272508758264|14,78|4,86617415904436|9,03|4,81103657148441
3|16,09|4,80940573187132|23,15|5,39983885286368|10,18|5,66927673241579
4|20,36|4,80513814094554|23,97|4,79424807795859|7,88|5,37014318656217
5|18,88|4,17409181261604|30,38|3,91779775795047|7,39|5,20566617462878
6|19,05|3,40576711469317|34,32|4,12671452304698|7,22|5,24347811103508
7|26,44|4,96000612245415|26,6|4,63200256703656|7,06|5,80270298095616
8|23,32|4,1020881173798|40,56|4,81195490110698|7,06|4,52108802548566
9|39,9|5,25059316255853|25,78|4,58896916857248|7,06|4,25954216031441
10|23,15|4,20874965888294|40,72|5,1978245577235|7,06|4,09688473552347
11|28,08|4,12894489580431|27,42|3,83845901645365|8,54|4,5026602083604
12|23,15|4,61094892953017|33,66|3,86335554856007|7,88|4,14384687143094
13|33,33|3,94708622277207|33,66|3,77128472855382|7,22|4,39733885876205
14|28,24|3,28484570047756|29,56|4,52068209386086|7,72|4,70616187064542
15|34,32|3,87224765048234|40,23|3,73880357932848|7,22|4,53193543953899
16|31,53|3,78655875196754|41,54|3,80113598184475|7,06|4,35375035122518
17|36,45|4,28186873473184|38,92|3,81155653125301|7,06|3,62228065734887
18|38,42|4,3850481633844|39,24|3,45543625777856|7,06|3,86922248043598
19|53,86|3,52863371046727|43,51|2,96812367801491|7,06|3,44205483640242
20|34,48|3,10578776589066|60,1|3,26608203966697|7,39|4,31255417249688
21|52,05|3,36047574302633|62,4|2,92888450073992|7,06|4,68513501384409
22|53,69|4,0072224618713|44,83|2,9574023399025|7,06|3,6959404266437
23|43,35|3,69161824891877|52,71|3,91504453481869|7,06|3,55533911634814
24|53,69|3,66977944726797|57,8|2,89392544755557|7,06|4,22065293624379
25|66,01|2,72431333692278|57,8|2,78395059347418|7,06|4,27777480845419
26|49,43|2,51123978060541|54,52|2,77262594949629|7,06|3,52150343042073
27|60,1|3,42908976367603|56,16|3,34561269896333|7,06|3,65281841247756
28|60,43|3,04597153243308|59,44|2,92152276008613|7,06|3,15261028367364
29|52,71|2,92279943876324|61,74|2,91917836939499|7,06|3,71211321720776
30|56,81|2,66955129549461|69,62|2,93279020842604|7,22|4,6537002152667
31|59,93|2,41935682144734|52,71|3,16090340017576|7,06|4,03427336576002
32|43,35|2,81772153399857|52,38|3,1967496847697|7,06|3,73898193348193
33|58,78|2,54594111264891|62,89|2,70473603834391|7,06|3,85715573733257
34|62,89|3,01141457399078|47,78|2,77466727460533|7,22|3,6395801550075
35|50,9|3,11888371717266|62,07|2,91203107558317|7,06|3,95253224421805
36|46,31|3,44685242890779|67,98|2,51536261840043|7,06|3,80383579833145
37|69,79|2,57269260118747|59,77|2,28953565623778|7,06|3,55791458200557
38|66,17|2,74671263401182|56,65|2,42717480002506|7,06|3,37813260524125
39|63,71|2,328348345037|60,76|2,99595127444447|7,06|3,1053851593744
40|61,08|2,45853008631109|61,9|2,63597614141535|7,06|3,05423568306928
41|66,83|2,45487059142799|63,22|2,60200211019775|7,06|3,5792023683804
42|65,19|2,19066667327503|70,44|2,62222396897976|7,06|3,62148716749327
43|62,4|2,19043643687946|61,08|2,63510353595362|7,06|3,13741727800146
44|58,78|2,77189222465166|56,98|2,3943508458216|7,06|3,12046513345329
45|69,13|2,59035398684721|68,64|2,29762758798551|7,06|2,95587593583474
46|68,8|2,00298986763312|71,92|2,29328734707889|7,06|2,88817639661761
47|52,22|2,3316345724638|67,65|2,30909252287487|7,06|3,44922490811618
48|69,62|2,81462511798495|71,43|2,40851517471037|7,06|3,08566750306325
49|65,19|2,30833807747761|73,89|1,93519185299167|7,06|3,1092336613523
50|71,43|2,16193486112426|70,44|1,84464232763173|7,06|3,2164156919962
51|75,37|1,92151922155462|74,22|1,92106590824706|7,06|3,48263776710516
52|76,19|1,95641761417334|72,09|2,0486499233034|7,06|3,32299645477461
53|73,73|2,06687377862087|76,52|2,17272920144061|7,06|2,95764006915386
54|77,34|2,07208422408821|73,4|2,08972685585762|7,06|3,17426529638766
55|71,26|2,06325783970995|74,55|2,18109915334979|7,06|2,70928039717707
56|72,41|2,15525061238852|70,61|1,8896166605004|7,06|2,77606543346649
57|62,73|2,18280865679002|65,52|2,03689969410693|7,06|2,73847326046427
58|68,31|2,36803354642493|72,09|2,19630491313051|7,06|3,0187226078853
59|63,05|2,33884101129645|70,44|2,04744492964923|7,06|2,78667864378183
60|72,09|2,54969001355235|70,61|2,09588175502718|7,06|2,82797923984969
61|77,01|2,48047815711989|79,15|2,300386362176|7,06|2,93642921869462
62|73,23|2,02282365254837|76,85|2,05246159122099|7,06|3,14078671448613
63|69,46|1,97271317288386|74,38|1,90589206999448|7,06|2,85585829383089
64|69,13|1,86470808319323|79,64|1,93496899180622|7,06|2,53744682499568
65|71,43|2,08568637645905|80,46|1,94697557213077|7,06|2,59211287107472
66|80,62|2,16267244032141|62,56|1,73895760972703|7,06|2,67833630786649
67|77,01|1,86305131370791|70,94|2,33979602198025|7,06|2,51733016202312
68|79,15|2,02693912454745|75,53|1,9310911561367|7,06|2,50631217201746
69|80,46|1,94197293987407|78,33|2,03325392410511|7,06|2,63217439409583
70|75,53|1,86551453461579|79,97|1,85223613285048|7,06|2,35366945158329
71|77,01|1,81706963628464|78|1,76887520895145|7,06|2,89565487400614
72|73,23|1,96014990227388|82,27|2,1446271351947|7,06|2,95181731198187
73|66,34|2,55644177314398|81,12|1,45760607631636|7,06|2,90520025541097
74|81,28|2,19571159486472|81,61|1,53077291749593|7,06|2,94831754469788
75|70,11|1,93530344622198|69,46|1,75047201415618|7,06|2,70031227774902
76|76,85|1,95672359284391|76,68|1,56508882843813|7,06|2,58910194067584
77|78,49|1,95070138467411|68,64|1,75375671908287|7,06|2,23056612401456
78|82,92|1,77899507199374|81,44|1,89856354825923|7,06|2,70809738068449
79|82,1|1,7057215569325|83,58|1,94656058829809|7,06|2,88740765012274
80|79,31|1,82002101030663|83,58|1,85259381924912|7,06|2,9599709168921
81|77,34|1,9896967443531|80,13|1,80763035608561|7,06|2,62995855964259
82|74,88|1,76846628517696|76,68|1,8588160455914|7,06|2,67319484577656
83|70,77|2,00167470740981|82,76|1,55150763507308|7,06|2,63067645078837
84|82,43|1,89588876243959|81,94|1,8754158035845|7,06|2,71027958313312
85|76,03|1,70910349127308|81,12|1,70687041635824|7,06|2,40239049197296
86|82,76|1,70618047059412|83,58|1,86595739452391|7,06|2,33093324850808
87|80,3|1,70322257889997|80,3|1,75312346123584|7,06|2,51242520588209
88|77,18|2,06598376670048|84,56|1,95095631801775|7,06|2,42230724633572
89|81,61|1,79829508946466|80,62|1,87377402380065|7,06|2,88150752345325
90|82,92|1,69225737961192|76,85|2,13367686879401|7,06|2,68737847557534
91|83,74|1,99152464339286|83,91|2,10420424264514|7,06|2,43842874173272
92|76,52|2,01229185505777|85,22|1,8348186018046|7,06|2,4184380846783
93|81,77|2,20465867593908|79,64|1,60426036003453|7,06|2,54349923396068
94|81,61|2,01735733836011|85,39|2,02368260838709|7,06|2,84791554796075
95|84,24|1,53676363157322|81,28|1,65717348686211|7,06|2,39460817701843
96|78,65|1,65299151463466|81,94|1,99097977864163|7,06|2,65771076085992
97|87,19|1,53890111839049|82,92|1,59539389931462|7,06|2,56851319034987
98|87,52|1,48357093478005|82,59|1,78378141249684|7,06|2,62693307035175
99|80,13|1,59684382896858|87,03|1,89610007086756|7,06|2,47831325336485
100|77,83|1,96378677308949|85,88|1,83928700036771|7,06|2,35347797072847
101|84,07|1,77169212033509|87,68|1,77213525229003|7,06|3,01515052238172
102|83,58|1,60043360123617|83,09|1,61804271467423|7,06|2,47504181845733
103|87,36|1,82976213129082|87,19|1,44995731418269|7,06|2,60408572309012
104|83,74|1,48015354264375|84,73|1,81140222003623|7,06|2,52158044015139
105|84,89|1,55137987441242|89,16|1,68066551376361|7,06|2,19894233788205
106|84,56|1,78157256852712|86,04|1,94404885897889|7,06|2,60228324855611
107|83,58|1,5284227225084|82,43|1,8103718510577|7,06|2,66999013802633
108|88,83|1,6928941506175|86,04|1,57253116585691|7,06|2,8013206053689
109|86,7|1,62478327188789|86,7|1,54853372082029|7,06|2,3511026766407
110|84,07|1,87841188198278|81,12|1,58870545896123|7,06|2,50606511880818
111|87,19|1,88676647168201|85,88|1,79039599984302|7,06|2,75287866794941
112|87,52|1,5535577830025|82,92|1,71417106398861|7,06|2,28041571010863
113|87,03|1,37663918321945|85,06|2,12862094439926|7,06|2,56431087150948
114|85,71|1,46141057129841|83,25|1,86412467986023|7,06|2,4572892947975
115|87,19|1,51593806714734|87,52|1,51829633883607|7,06|2,58276347523807
116|85,88|1,65034576512276|87,68|1,62999615683802|7,06|2,22363983435126
117|84,24|1,7840653317342|83,25|1,7051017669247|7,06|2,45724335135757
118|85,06|1,6424826995296|86,04|1,6602823331962|7,06|2,39457160977482
119|84,4|1,56535568645161|87,19|1,42847021239149|7,06|2,5674347291169
120|87,19|1,58952995164038|88,51|1,77794978219546|7,06|2,40398022902543
121|87,36|1,43867824576532|89,66|1,35881000672143|7,06|2,41358520377315
122|88,34|1,49963724687485|87,36|1,40387419552933|7,06|2,58934498653098
123|85,71|1,6321859871738|87,36|1,52617503949647|7,06|2,48012148915582
124|87,19|1,51884079666462|86,7|1,6053137041704|7,06|2,38039240019553
125|88,51|1,61309249963244|89,49|1,47098853055271|7,06|2,1683988573512
126|87,85|1,48969520260557|86,21|1,51872320457915|7,06|2,24416813152448
127|87,36|1,57195831385712|88,51|1,73167960008409|7,06|2,58737501359327
128|86,04|1,5023779865886|88,51|1,60664047221079|7,06|2,60448571525525
129|88,34|1,64959866327042|78,98|1,86950196032646|7,06|2,56424580018508
130|86,86|1,58475264050905|90,48|1,92836613653086|7,06|2,4444112551358
131|89,16|1,56516018844755|84,73|1,64928151146246|7,06|2,28525605023219
132|88,18|1,34831091758739|87,03|1,76252630421943|7,06|2,37164191836429
133|86,7|1,25322076018882|86,7|1,65463090505981|7,06|2,12418159274566
134|88,83|1,54998186618019|83,42|1,57745312695935|7,06|1,87937632853638
135|87,85|1,45370247160935|85,71|1,73169891826303|7,06|2,59747869590444
136|88,18|1,98315781287384|87,85|1,63174821399865|7,06|2,65611905619274
137|87,68|1,81431184075573|90,48|1,90651518026143|7,06|2,44634654555814
138|88,83|1,61707960262505|85,06|1,55047001085433|7,06|2,51504909003834
139|87,52|1,7581336838731|89|1,74458647980572|7,06|2,21861314574387
140|88,51|1,55746814921329|88,67|1,51582681607985|7,06|2,41955586782179
141|85,55|1,63937478534557|90,15|1,32019167739422|7,06|2,26717963944549
142|89,66|1,97160061866456|87,52|1,55293722370317|7,06|2,21490404407188
