sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|8,87|0|8,54|0|6,57|0
1|20,53|4,24141339695999|12,64|4,48205388343939|8,05|4,07094319850935
2|11,66|5,33537336429365|17,24|6,69051814670343|10,67|5,27486764267891
3|19,21|5,16656119026574|10,51|5,76336536589601|20,85|4,47882581461009
4|10,67|5,23051004412972|19,38|5,19474573598154|13,63|4,17869786348727
5|16,75|5,82291903125958|16,58|4,89885141335026|28,24|5,41245772555221
6|22,17|5,57759185906156|17,41|4,74631094570037|35,8|4,57073702089735
7|24,14|4,05350181511033|26,6|4,77160832308655|21,51|3,66068027669712
8|22|3,62035938748717|28,08|4,80011379104981|23,81|4,87230046326341
9|27,42|4,76592910947985|37,27|4,05955858346984|20,2|3,97301451740448
10|12,15|4,90899439091592|24,14|3,92528327090877|26,93|4,50107065860637
11|25,29|4,60196329440913|26,44|4,32797046265746|32,51|5,05678657114578
12|21,51|5,50850591956329|17,41|5,28375171774836|31,36|4,75669860950061
13|26,77|4,51276637188911|36,29|5,35340949550527|26,93|3,84644872609883
14|21,18|4,71065844581874|31,03|4,54760096258078|30,71|4,2766442363771
15|25,94|6,07672251669158|37,77|3,82104417191269|25,94|4,50268777727115
16|33,33|5,37388429506664|25,29|4,39117414465921|39,08|5,4526907559379
17|41,05|4,86440203484155|33,99|4,74658595160774|13,63|4,04016330562903
18|50,08|3,58087279352747|25,62|4,42208594942497|39,57|4,93896048952537
19|32,35|3,03539569561693|34,65|4,20275158983058|39,08|4,64265385812654
20|38,92|3,88748379027982|43,51|4,50764162298754|41,22|3,85930007547626
21|30,87|3,86221865957925|40,23|4,13772915409091|35,63|4,1973718696493
22|46,63|3,13679483515262|34,32|4,07693320628205|31,2|3,80467925644797
23|41,71|3,41205993499263|24,47|4,67361136047432|39,9|3,74910155917734
24|38,42|3,38080080343283|33,5|3,98246595743831|41,05|3,35257907035202
25|39,9|3,83719860202753|42,04|4,38230752069778|44,33|3,28941566586702
26|41,54|4,03462954402839|45,32|3,76750537110259|57,14|3,12880570946049
27|38,92|4,46172068841225|56,16|3,33542105398534|52,38|2,93938309805903
28|37,6|3,66409339094114|41,71|3,12405499995885|38,59|3,18835258797499
29|49,1|4,14117732520922|53,69|3,13237191827027|48,28|3,84873377200057
30|28,24|3,34811019928686|24,79|3,05259456173433|47,29|3,3590084021768
31|34,98|4,17156432182619|56,49|3,79584179158702|46,8|3,52750608789144
32|47,62|3,83231705085997|35,3|3,36212843987317|54,52|3,14441278209488
33|34,48|4,05797578946143|46,8|3,30820617171752|29,23|3,47650722662052
34|40,23|3,98813044758993|42,36|3,31321173222849|50,74|3,77533407639012
35|54,52|3,64561226427946|46,8|3,31627413658493|33,33|3,14344930571542
36|44,66|2,72768386195029|55,17|3,10681979684962|50,74|3,14855688355904
37|45,81|3,12612835625079|45,48|2,95367008046176|40,56|3,73534524342703
38|50,74|3,07689394951832|49,1|3,30763701789922|47,62|3,68935214454161
39|47,62|3,29973677924953|58,95|3,04013976751811|28,57|3,70132002943538
40|52,38|3,28240082219815|54,35|2,59070912800718|61,74|3,16863831705144
41|55,5|3,28160576097563|50,74|3,41748520307558|53,53|2,84973422367769
42|30,71|3,13825829262372|43,51|3,68406464451239|65,68|2,42542256157427
43|63,22|3,15294085854631|62,89|3,25689143274343|64,86|2,72270814994501
44|52,55|2,88996547861099|60,92|3,08406488005456|58,46|2,41331527669949
45|63,38|2,56891703821705|65,85|2,7454693823277|47,29|2,72530979437899
46|57,8|2,85665081328379|51,4|3,07966595990458|55,83|3,36764752231195
47|64,53|2,82857971535773|54,02|3,13512551948784|67|2,81357449768107
48|65,68|2,79048213728236|45,98|3,08987668205688|68,31|2,30887630710746
49|60,92|2,59812093207147|60,43|3,17313506463484|69,95|2,41144202493425
50|63,71|2,59559237059685|58,95|2,57373332564916|67|1,99151447098537
51|68,14|2,0876784836332|61,08|2,61935901617923|57,31|2,17626220932897
52|59,11|2,20218930683389|56,81|2,96969333710158|74,71|2,17015411444369
53|66,34|2,62032373527852|53,04|2,8096409689409|75,04|1,54440069865199
54|60,76|2,98775981452525|51,4|2,92705332270868|63,88|2,33827513816407
55|57,47|2,74439241375406|67,65|2,76668248452855|59,93|2,59775286939312
56|64,7|2,93935052972622|63,38|2,42692119243243|66,83|2,32047670774131
57|62,23|2,33168624332884|71,1|2,32001212355539|57,31|2,66224005812109
58|52,05|2,56912161997805|68,8|2,24600010364784|73,89|2,25476168959837
59|70,94|2,94282689518924|74,38|2,34966769611294|62,73|2,09917083777385
60|66,5|2,06555626045428|79,47|2,27213386986021|73,4|2,46991146375188
61|76,35|2,43940440691197|76,68|1,97994384590002|51,89|2,54525541274117
62|62,07|2,23138744287195|64,86|1,79962583388646|66,17|3,15306874139557
63|55,01|2,44085823238789|70,44|1,88076632342821|66,5|2,19286107771301
64|51,4|2,85547269579329|74,88|1,86019892264595|73,56|2,25722483120053
65|75,53|2,25374416593302|67,98|2,52804210158801|66,17|2,20877467759788
66|70,94|2,11577722765443|72,09|2,17228001213419|52,38|2,43499055226832
67|75,21|2,31268349703533|69,29|2,29767840232285|77,34|2,25269799262677
68|76,03|1,95694669627389|73,23|2,37134157674386|78,82|1,83990482641701
69|76,19|2,05096182974064|73,4|2,39573545458189|66,83|2,01725640882108
70|76,03|1,91604252167854|77,01|2,13045860291535|69,29|2,43805261529865
71|76,85|2,10214378830387|77,5|1,92478240201527|79,64|1,86611570493636
72|78,49|1,891467156242|60,92|1,89959763524056|83,58|1,68940625533695
73|71,59|1,94108320828886|74,22|2,48816755418029|75,04|1,54938850860455
74|72,91|2,26668751395684|70,28|2,16218347175078|75,37|2,0230569517667
75|65,85|2,13585792253275|78,49|1,90007920818085|79,31|1,95061831864882
76|73,89|2,1281544167584|80,13|2,02945786572754|79,64|2,05981616091363
77|63,71|2,04987919073504|75,21|2,07008357737542|77,83|1,8764577147209
78|78,82|2,37419195826183|76,35|1,95267073660472|59,93|1,95503543074935
79|76,19|1,90068555668811|71,43|2,13321122199843|68,47|2,39139525045212
80|75,53|2,1638932403016|70,61|2,34285637638999|76,03|2,13767086506852
81|79,15|2,03096167506472|63,22|2,84795464871626|76,19|1,81385126810352
82|77,34|1,79699808769198|74,22|2,29770305518557|81,28|2,11342486393921
83|66,5|2,17032976348087|76,19|2,26041916173725|83,25|2,17264334917425
84|72,58|2,5560833019168|80,79|2,19688243279292|79,8|1,76401229901768
85|72,74|2,03875840985984|69,62|2,06759765551298|81,77|2,10314294310494
86|75,21|1,87254958137278|62,4|2,65093195107955|77,5|1,5876370048981
87|68,31|1,83425774899868|74,71|2,46292535252982|82,59|2,23143025223789
88|70,44|2,44400562773685|77,67|2,14300885475921|79,64|1,85606908517766
89|79,47|2,22447265952054|69,29|2,28983460890513|82,92|1,81885834996103
90|69,79|1,7778713698864|75,86|2,40757066192451|77,67|1,68242321100911
91|75,7|2,03774504615206|76,68|2,40283064934013|79,8|2,02279889402348
92|78,33|2,11035152594964|76,85|1,99151886683843|79,64|1,88509848862407
