sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|5,42|0|11,49|0|13,14|0
1|5,58|4,33608395255328|11,17|5,10818145371024|13,14|5,96602528875472
2|6,08|4,43030579924157|11|5,03666060651047|12,81|5,41675941378991
3|7,55|3,54287727590955|11,17|4,61675264635827|12,48|5,41758228510551
4|8,87|3,88044953504174|11,33|4,32397844006255|12,48|5,24784502262484
5|9,2|3,72862020862853|11,33|4,32299461576629|12,48|4,81476099568347
6|10,51|3,1829063852648|11,66|3,79771195331637|12,81|4,28241274357151
7|11|3,55877487117862|11,33|3,39034305163143|11,99|4,65882903724218
8|11,17|3,22748236041241|11,49|3,16219520318757|11,82|4,38806601460818
9|11,17|3,1444374390049|11,33|3,2186119222895|11,99|3,91659761096058
10|11,17|2,95769608750701|11,49|3,23448495350694|12,15|4,10685787256089
11|11,17|3,46949930368183|11,99|3,31535301495279|11,66|3,89286153318078
12|11,17|2,96226988578666|13,3|2,90488510994392|11,82|3,17090241727098
13|11,17|3,06791678526223|14,29|2,84998816435549|11,66|3,91231509552585
14|11,17|2,96716681040896|15,11|3,13171623160804|11,66|3,36329478762804
15|11,17|2,7263276811024|17,24|2,97357569020831|11,33|3,44750494792933
16|11,17|2,81339467697835|19,54|2,60530352420391|11,66|3,10545147012984
17|11|2,58743437268111|21,18|2,32118811126672|12,81|3,16488192663981
18|11|2,11096386439235|20,85|2,27924885439132|11,99|3,02425003793237
19|11|2,54100962810481|21,35|2,7778762378113|13,46|3,05542193717282
20|11|2,22471561044174|22,5|2,57611048900251|14,45|2,71276154140494
21|11,17|2,84144530600498|24,3|2,47037345606844|15,11|2,41614589786731
22|11,17|2,29630248219034|24,3|2,08742778425465|15,93|2,63439531852671
23|11,49|2,54603177401955|23,97|2,26759103046399|18,06|2,78519634406255
24|11|2,25806136191521|23,15|2,1613087228248|17,41|2,69005875594488
25|11,33|1,9933913985543|24,63|2,07708725661037|20,03|2,53346888154848
26|11,33|2,33307938409167|24,47|2,30685529902712|19,38|2,68984654007877
27|11,66|2,03894252652213|23,48|2,08311661863846|19,7|2,51332188970138
28|11,33|2,4938250815346|23,81|2,1442960883013|20,36|2,3169051305689
29|11|2,06211547285321|24,63|1,90632490099822|20,85|2,51746031654676
30|10,51|2,28395589897314|25,29|1,94358804670471|20,85|1,99271653994732
31|10,67|2,12518742345364|26,77|1,95435113577305|22|2,26590539143684
32|10,02|2,09209666457043|27,42|2,04167896532834|22,17|2,33908928990496
