sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|11,33|0|10,67|0|10,34|0
1|11,66|5,98673677755255|11,49|5,24606370905277|11,17|6,56143473902485
2|14,78|3,6418227217203|14,29|4,08051584660274|11,66|4,91305925518031
3|17,73|2,76212180676031|12,97|2,70985540799402|11,66|4,39172425926324
4|19,21|1,95411703796177|14,12|2,40197187508052|12,32|3,68886312286011
5|23,32|2,09538987171711|13,96|2,21916497521876|12,48|3,57303345390686
6|24,14|1,89469590860444|17,9|1,91322038847981|13,63|3,02367859737767
7|23,15|2,01019105538072|20,2|1,89714757198938|15,27|2,87879951974499
8|24,3|1,67795724814886|22,66|1,95307339083897|18,06|1,99915620680326
9|24,47|1,58670710663682|27,26|1,90702817112523|18,56|2,103363019616
10|28,9|2,09730848729253|27,09|1,88059367210042|19,05|2,40633878310028
11|28,24|1,70696940124683|27,75|1,66686257802027|20,85|2,09356474120045
12|30,21|1,72986757368689|28,41|1,62532524094264|23,32|1,89593721697658
13|30,21|1,68024060983775|31,03|1,86052670432123|25,62|2,34776768701025
14|32,84|1,66733005502114|31,36|1,81085140155837|26,11|1,65687781784013
15|33,83|1,69271011169046|26,11|1,59326351130819|27,75|1,82292918339041
16|35,3|1,49061029379046|31,86|1,6941118344558|31,2|1,82806214016958
17|35,3|1,74524445501225|33,83|1,67629770014055|31,86|1,60648529172784
18|39,9|1,55796797091279|34,81|1,69727855321655|34,32|1,78076176170565
19|39,9|1,64446131706995|34,81|1,40970963363128|33,5|1,91301237199892
20|41,05|1,78139784494882|37,27|1,49628465025088|31,53|1,67819336818771
21|45,16|1,63159449828298|37,77|1,69682318048339|38,1|1,98990361742274
22|44,01|1,50414850884831|36,78|1,64192154194834|39,74|1,51210336821842
23|41,54|1,62802321740562|37,93|1,49062934372558|42,86|1,76033598690525
24|44,33|1,50385846244991|38,59|1,35037452236667|43,35|2,01912680894397
25|45,32|1,57113447683572|40,39|1,53756329749244|47,13|1,68063957942924
26|44,01|1,51602634633725|42,04|1,53195852401363|49,1|1,79721272524783
27|43,19|1,67410124951167|42,69|1,64817649647043|48,6|1,5812564111331
28|46,31|1,57829395810284|42,36|1,6167266225396|51,56|1,67177025065655
29|48,28|1,73864564384887|40,89|1,66242615923236|50,9|1,7804103129287
30|46,96|1,3094712169375|42,04|1,56035336032145|52,71|1,50766088247421
31|43,68|1,56795043368498|41,71|1,64362673029061|49,1|1,60669489665719
32|48,77|1,61117286320033|41,71|1,40874517264087|55,5|1,74165266940204
33|49,1|1,56354833926732|43,84|1,54663043759709|55,01|1,62832589265731
34|50,9|1,53317106161167|43,68|1,47007631097609|57,31|1,61775335340592
35|50,9|1,35186663190616|43,02|1,61625936244752|58,78|1,78434295310384
36|51,72|1,4174768804666|45,16|1,48827667407816|58,62|1,4493410308004
37|52,05|1,40965654217059|46,47|1,5508867005946|59,93|1,61668997388715
38|56,16|1,58131418192009|48,28|1,48954226060217|60,1|1,40282195411047
39|57,14|1,18856677120188|49,1|1,40545793380193|61,25|1,52186111137089
40|57,96|1,59170555552232|49,59|1,36639060218165|56,98|1,47629583015834
41|58,13|1,38289670168178|48,11|1,43356260879229|55,34|1,54883868620851
42|57,47|1,52392295707564|50,41|1,49674564486642|60,92|1,54041430356295
43|58,13|1,39654160801843|48,28|1,49221324742304|61,08|1,70116551859899
44|57,8|1,32080154848342|48,44|1,46821446026052|60,59|1,40823456450505
45|57,64|1,43579564505438|49,1|1,4646388003892|61,74|1,98175930715155
46|57,8|1,44538651474323|51,56|1,61943812260467|63,88|1,52600113531603
47|59,77|1,4606433690452|54,68|1,46424111905879|64,86|1,46695274895779
48|60,1|1,39201077803988|51,89|1,55111444058951|66,5|1,69436550847962
49|60,59|1,39177088126953|55,67|1,48240467476239|66,01|1,75483267699036
50|61,9|1,56411492344563|55,01|1,34643990709039|65,68|1,63333002538059
51|61,74|1,5469369212165|54,19|1,33889970178664|64,53|1,40079661393814
52|61,74|1,37095452655933|55,5|1,50049384760512|62,23|1,41938608873087
53|61,41|1,30995765453917|57,14|1,27413419344564|66,01|1,74095670626791
54|60,92|1,46963982061318|57,96|1,3969008825644|67,16|1,53969937268286
55|62,89|1,3530220258068|58,62|1,42991870645967|66,01|1,39581057889114
56|62,4|1,41009452983529|57,64|1,40226760576596|65,52|1,35488906601223
57|61,9|1,43834446012579|59,11|1,40635604712171|67,49|1,54528188727257
58|58,62|1,42489750503601|62,23|1,51644691467967|65,68|1,49665969766905
59|61,9|1,50895870658841|63,55|1,61448664418129|64,86|1,3963501637563
60|63,22|1,37459236755356|63,05|1,45494733948532|69,62|1,34937058143538
61|62,4|1,35464868448905|60,76|1,30403536684499|70,28|1,41668996094798
62|63,88|1,44635173586591|62,73|1,52181455296307|64,7|1,11003060175929
63|66,34|1,46194668467156|61,25|1,41417538029246|69,46|1,92287327823469
